dt,observer,current_time,current_v,probe_auc,future_recoverable,future_v_min,future_collapsed
0.1,slow_observer,224.0,-2.0432632219529028,1.2295454545454545,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.290909090909091,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.3522727272727275,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.4136363636363638,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.475,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.5363636363636366,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.5977272727272729,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.6590909090909092,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.7204545454545457,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.781818181818182,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.8431818181818183,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.9045454545454548,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,1.965909090909091,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.0272727272727273,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.088636363636364,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.1500000000000004,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.211363636363637,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.272727272727273,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.334090909090909,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.3954545454545455,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.456818181818182,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.5181818181818185,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.579545454545455,False,-2.0432632219529028,True
0.1,slow_observer,224.0,-2.0432632219529028,2.640909090909091,False,-2.0467345205637546,True
0.1,slow_observer,224.0,-2.0432632219529028,2.7022727272727276,False,-2.0914706622784216,True
0.1,slow_observer,224.0,-2.0432632219529028,2.7636363636363637,False,-2.1362068039930913,True
0.1,slow_observer,224.0,-2.0432632219529028,2.825,False,-2.18094300897473,True
0.1,slow_observer,224.0,-2.0432632219529028,2.8863636363636367,False,-2.2257603492623277,True
0.1,slow_observer,224.0,-2.0432632219529028,2.947727272727273,False,-2.2705776895499246,True
0.1,slow_observer,224.0,-2.0432632219529028,3.0090909090909097,False,-2.315395029837524,True
0.1,slow_observer,224.0,-2.0432632219529028,3.0704545454545453,False,-2.3602123701251214,True
0.1,slow_observer,224.0,-2.0432632219529028,3.131818181818182,False,-2.405094049908489,True
0.1,slow_observer,224.0,-2.0432632219529028,3.1931818181818183,False,-2.449985649163627,True
0.1,slow_observer,224.0,-2.0432632219529028,3.254545454545455,False,-2.4948772484187645,True
0.1,slow_observer,224.0,-2.0432632219529028,3.3159090909090914,False,-2.5397688476739,True
0.1,slow_observer,224.0,-2.0432632219529028,3.377272727272728,False,-2.584660446929037,True
0.1,slow_observer,224.0,-2.0432632219529028,3.4386363636363644,False,-2.62961733307566,True
0.1,slow_observer,224.0,-2.0432632219529028,3.5,False,-2.6745763607057578,True
0.1,slow_observer,226.0,-2.027173910788144,0.8,True,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,0.8613636363636364,True,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,0.9227272727272728,True,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,0.9840909090909091,True,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.0454545454545454,True,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.106818181818182,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.1681818181818182,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.2295454545454545,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.290909090909091,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.3522727272727275,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.4136363636363638,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.475,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.5363636363636366,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.5977272727272729,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.6590909090909092,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.7204545454545457,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.781818181818182,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.8431818181818183,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.9045454545454548,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,1.965909090909091,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.0272727272727273,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.088636363636364,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.1500000000000004,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.211363636363637,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.272727272727273,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.334090909090909,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.3954545454545455,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.456818181818182,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.5181818181818185,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.579545454545455,False,-2.027173910788144,True
0.1,slow_observer,226.0,-2.027173910788144,2.640909090909091,False,-2.040805709662722,True
0.1,slow_observer,226.0,-2.027173910788144,2.7022727272727276,False,-2.08554185137739,True
0.1,slow_observer,226.0,-2.027173910788144,2.7636363636363637,False,-2.130277993092061,True
0.1,slow_observer,226.0,-2.027173910788144,2.825,False,-2.175033960776703,True
0.1,slow_observer,226.0,-2.027173910788144,2.8863636363636367,False,-2.219851301064299,True
0.1,slow_observer,226.0,-2.027173910788144,2.947727272727273,False,-2.2646686413518977,True
0.1,slow_observer,226.0,-2.027173910788144,3.0090909090909097,False,-2.309485981639496,True
0.1,slow_observer,226.0,-2.027173910788144,3.0704545454545453,False,-2.3543130992826513,True
0.1,slow_observer,226.0,-2.027173910788144,3.131818181818182,False,-2.3992046985377904,True
0.1,slow_observer,226.0,-2.027173910788144,3.1931818181818183,False,-2.4440962977929277,True
0.1,slow_observer,226.0,-2.027173910788144,3.254545454545455,False,-2.488987897048065,True
0.1,slow_observer,226.0,-2.027173910788144,3.3159090909090914,False,-2.533879496303201,True
0.1,slow_observer,226.0,-2.027173910788144,3.377272727272728,False,-2.5787885852460968,True
0.1,slow_observer,226.0,-2.027173910788144,3.4386363636363644,False,-2.623747612876196,True
0.1,slow_observer,226.0,-2.027173910788144,3.5,False,-2.6687066405062945,True
0.1,slow_observer,228.0,-1.9085893414414665,0.8,True,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,0.8613636363636364,True,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,0.9227272727272728,True,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,0.9840909090909091,True,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.0454545454545454,True,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.106818181818182,True,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.1681818181818182,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.2295454545454545,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.290909090909091,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.3522727272727275,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.4136363636363638,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.475,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.5363636363636366,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.5977272727272729,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.6590909090909092,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.7204545454545457,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.781818181818182,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.8431818181818183,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.9045454545454548,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,1.965909090909091,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.0272727272727273,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.088636363636364,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.1500000000000004,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.211363636363637,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.272727272727273,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.334090909090909,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.3954545454545455,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.456818181818182,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.5181818181818185,False,-1.9085893414414665,True
0.1,slow_observer,228.0,-1.9085893414414665,2.579545454545455,False,-1.9523718931230085,True
0.1,slow_observer,228.0,-1.9085893414414665,2.640909090909091,False,-1.9971080348376775,True
0.1,slow_observer,228.0,-1.9085893414414665,2.7022727272727276,False,-2.0418472642925463,True
0.1,slow_observer,228.0,-1.9085893414414665,2.7636363636363637,False,-2.0866646045801422,True
0.1,slow_observer,228.0,-1.9085893414414665,2.825,False,-2.131481944867741,True
0.1,slow_observer,228.0,-1.9085893414414665,2.8863636363636367,False,-2.17629928515534,True
0.1,slow_observer,228.0,-1.9085893414414665,2.947727272727273,False,-2.2211230582497823,True
0.1,slow_observer,228.0,-1.9085893414414665,3.0090909090909097,False,-2.2660146575049187,True
0.1,slow_observer,228.0,-1.9085893414414665,3.0704545454545453,False,-2.3109062567600542,True
0.1,slow_observer,228.0,-1.9085893414414665,3.131818181818182,False,-2.355797856015193,True
0.1,slow_observer,228.0,-1.9085893414414665,3.1931818181818183,False,-2.40068945527033,True
0.1,slow_observer,228.0,-1.9085893414414665,3.254545454545455,False,-2.4456083769383787,True
0.1,slow_observer,228.0,-1.9085893414414665,3.3159090909090914,False,-2.490567404568478,True
0.1,slow_observer,228.0,-1.9085893414414665,3.377272727272728,False,-2.535526432198576,True
0.1,slow_observer,228.0,-1.9085893414414665,3.4386363636363644,False,-2.580485459828674,True
0.1,slow_observer,228.0,-1.9085893414414665,3.5,False,-2.62544448745877,True
0.1,slow_observer,230.0,-1.7463863884920916,0.8,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,0.8613636363636364,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,0.9227272727272728,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,0.9840909090909091,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.0454545454545454,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.106818181818182,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.1681818181818182,True,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.2295454545454545,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.290909090909091,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.3522727272727275,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.4136363636363638,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.475,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.5363636363636366,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.5977272727272729,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.6590909090909092,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.7204545454545457,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.781818181818182,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.8431818181818183,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.9045454545454548,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,1.965909090909091,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.0272727272727273,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.088636363636364,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.1500000000000004,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.211363636363637,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.272727272727273,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.334090909090909,False,-1.7463863884920916,True
0.1,slow_observer,230.0,-1.7463863884920916,2.3954545454545455,False,-1.75839269061148,True
0.1,slow_observer,230.0,-1.7463863884920916,2.456818181818182,False,-1.8031288323261494,True
0.1,slow_observer,230.0,-1.7463863884920916,2.5181818181818185,False,-1.8478649740408166,True
0.1,slow_observer,230.0,-1.7463863884920916,2.579545454545455,False,-1.8926410422743851,True
0.1,slow_observer,230.0,-1.7463863884920916,2.640909090909091,False,-1.937458382561983,True
0.1,slow_observer,230.0,-1.7463863884920916,2.7022727272727276,False,-1.9822757228495824,True
0.1,slow_observer,230.0,-1.7463863884920916,2.7636363636363637,False,-2.0270930631371793,True
0.1,slow_observer,230.0,-1.7463863884920916,2.825,False,-2.0719668901013546,True
0.1,slow_observer,230.0,-1.7463863884920916,2.8863636363636367,False,-2.1168584893564906,True
0.1,slow_observer,230.0,-1.7463863884920916,2.947727272727273,False,-2.161750088611628,True
0.1,slow_observer,230.0,-1.7463863884920916,3.0090909090909097,False,-2.206641687866765,True
0.1,slow_observer,230.0,-1.7463863884920916,3.0704545454545453,False,-2.251556234308723,True
0.1,slow_observer,230.0,-1.7463863884920916,3.131818181818182,False,-2.296515261938821,True
0.1,slow_observer,230.0,-1.7463863884920916,3.1931818181818183,False,-2.341474289568923,True
0.1,slow_observer,230.0,-1.7463863884920916,3.254545454545455,False,-2.3864333171990206,True
0.1,slow_observer,230.0,-1.7463863884920916,3.3159090909090914,False,-2.4313923448291166,True
0.1,slow_observer,230.0,-1.7463863884920916,3.377272727272728,False,-2.4763528889428548,True
0.1,slow_observer,230.0,-1.7463863884920916,3.4386363636363644,False,-2.5213726268814236,True
0.1,slow_observer,230.0,-1.7463863884920916,3.5,False,-2.566392364819987,True
0.1,slow_observer,232.0,-1.575684987352421,0.8,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,0.8613636363636364,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,0.9227272727272728,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,0.9840909090909091,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.0454545454545454,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.106818181818182,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.1681818181818182,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.2295454545454545,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.290909090909091,True,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.3522727272727275,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.4136363636363638,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.475,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.5363636363636366,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.5977272727272729,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.6590909090909092,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.7204545454545457,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.781818181818182,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.8431818181818183,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.9045454545454548,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,1.965909090909091,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,2.0272727272727273,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,2.088636363636364,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,2.1500000000000004,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,2.211363636363637,False,-1.575684987352421,True
0.1,slow_observer,232.0,-1.575684987352421,2.272727272727273,False,-1.606018004615971,True
0.1,slow_observer,232.0,-1.575684987352421,2.334090909090909,False,-1.6507541463306392,True
0.1,slow_observer,232.0,-1.575684987352421,2.3954545454545455,False,-1.6954962935206415,True
0.1,slow_observer,232.0,-1.575684987352421,2.456818181818182,False,-1.7403136338082403,True
0.1,slow_observer,232.0,-1.575684987352421,2.5181818181818185,False,-1.7851309740958365,True
0.1,slow_observer,232.0,-1.575684987352421,2.579545454545455,False,-1.8299483143834339,True
0.1,slow_observer,232.0,-1.575684987352421,2.640909090909091,False,-1.8748083402046305,True
0.1,slow_observer,232.0,-1.575684987352421,2.7022727272727276,False,-1.9196999394597667,True
0.1,slow_observer,232.0,-1.575684987352421,2.7636363636363637,False,-1.9645915387149036,True
0.1,slow_observer,232.0,-1.575684987352421,2.825,False,-2.00948313797004,True
0.1,slow_observer,232.0,-1.575684987352421,2.8863636363636367,False,-2.0544036784608863,True
0.1,slow_observer,232.0,-1.575684987352421,2.947727272727273,False,-2.099362706090986,True
0.1,slow_observer,232.0,-1.575684987352421,3.0090909090909097,False,-2.144321733721083,True
0.1,slow_observer,232.0,-1.575684987352421,3.0704545454545453,False,-2.1892807613511795,True
0.1,slow_observer,232.0,-1.575684987352421,3.131818181818182,False,-2.23423978898128,True
0.1,slow_observer,232.0,-1.575684987352421,3.1931818181818183,False,-2.2792257870794685,True
0.1,slow_observer,232.0,-1.575684987352421,3.254545454545455,False,-2.324245525018035,True
0.1,slow_observer,232.0,-1.575684987352421,3.3159090909090914,False,-2.3692652629566022,True
0.1,slow_observer,232.0,-1.575684987352421,3.377272727272728,False,-2.414285000895169,True
0.1,slow_observer,232.0,-1.575684987352421,3.4386363636363644,False,-2.4593047388337386,True
0.1,slow_observer,232.0,-1.575684987352421,3.5,False,-2.504324476772303,True
0.1,slow_observer,234.0,-1.4106735815355933,0.8,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,0.8613636363636364,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,0.9227272727272728,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,0.9840909090909091,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.0454545454545454,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.106818181818182,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.1681818181818182,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.2295454545454545,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.290909090909091,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.3522727272727275,True,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.4136363636363638,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.475,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.5363636363636366,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.5977272727272729,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.6590909090909092,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.7204545454545457,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.781818181818182,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.8431818181818183,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.9045454545454548,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,1.965909090909091,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,2.0272727272727273,False,-1.4106735815355933,True
0.1,slow_observer,234.0,-1.4106735815355933,2.088636363636364,False,-1.4110039047241203,True
0.1,slow_observer,234.0,-1.4106735815355933,2.1500000000000004,False,-1.4557400464387888,True
0.1,slow_observer,234.0,-1.4106735815355933,2.211363636363637,False,-1.5004761881534578,True
0.1,slow_observer,234.0,-1.4106735815355933,2.272727272727273,False,-1.5452586237800947,True
0.1,slow_observer,234.0,-1.4106735815355933,2.334090909090909,False,-1.5900759640676916,True
0.1,slow_observer,234.0,-1.4106735815355933,2.3954545454545455,False,-1.6348933043552907,True
0.1,slow_observer,234.0,-1.4106735815355933,2.456818181818182,False,-1.6797325632377533,True
0.1,slow_observer,234.0,-1.4106735815355933,2.5181818181818185,False,-1.72462416249289,True
0.1,slow_observer,234.0,-1.4106735815355933,2.579545454545455,False,-1.7695157617480262,True
0.1,slow_observer,234.0,-1.4106735815355933,2.640909090909091,False,-1.8144073610031621,True
0.1,slow_observer,234.0,-1.4106735815355933,2.7022727272727276,False,-1.859326952966463,True
0.1,slow_observer,234.0,-1.4106735815355933,2.7636363636363637,False,-1.9042859805965602,True
0.1,slow_observer,234.0,-1.4106735815355933,2.825,False,-1.9492450082266592,True
0.1,slow_observer,234.0,-1.4106735815355933,2.8863636363636367,False,-1.994204035856758,True
0.1,slow_observer,234.0,-1.4106735815355933,2.947727272727273,False,-2.039163063486856,True
0.1,slow_observer,234.0,-1.4106735815355933,3.0090909090909097,False,-2.0841675961349857,True
0.1,slow_observer,234.0,-1.4106735815355933,3.0704545454545453,False,-2.12918733407355,True
0.1,slow_observer,234.0,-1.4106735815355933,3.131818181818182,False,-2.1742070720121194,True
0.1,slow_observer,234.0,-1.4106735815355933,3.1931818181818183,False,-2.219226809950685,True
0.1,slow_observer,234.0,-1.4106735815355933,3.254545454545455,False,-2.2642465478892544,True
0.1,slow_observer,234.0,-1.4106735815355933,3.3159090909090914,False,-2.3092683463075137,True
0.1,slow_observer,234.0,-1.4106735815355933,3.377272727272728,False,-2.3543421922697276,True
0.1,slow_observer,234.0,-1.4106735815355933,3.4386363636363644,False,-2.3994160382319434,True
0.1,slow_observer,234.0,-1.4106735815355933,3.5,False,-2.4444898841941582,True
0.1,slow_observer,236.0,-1.255169954225369,0.8,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,0.8613636363636364,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,0.9227272727272728,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,0.9840909090909091,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.0454545454545454,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.106818181818182,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.1681818181818182,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.2295454545454545,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.290909090909091,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.3522727272727275,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.4136363636363638,True,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.475,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.5363636363636366,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.5977272727272729,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.6590909090909092,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.7204545454545457,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.781818181818182,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.8431818181818183,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.9045454545454548,False,-1.255169954225369,True
0.1,slow_observer,236.0,-1.255169954225369,1.965909090909091,False,-1.2642295036773399,True
0.1,slow_observer,236.0,-1.255169954225369,2.0272727272727273,False,-1.3089656453920093,True
0.1,slow_observer,236.0,-1.255169954225369,2.088636363636364,False,-1.3537017871066768,True
0.1,slow_observer,236.0,-1.255169954225369,2.1500000000000004,False,-1.3985128326461829,True
0.1,slow_observer,236.0,-1.255169954225369,2.211363636363637,False,-1.443330172933779,True
0.1,slow_observer,236.0,-1.255169954225369,2.272727272727273,False,-1.4881475132213762,True
0.1,slow_observer,236.0,-1.255169954225369,2.334090909090909,False,-1.53302862453729,True
0.1,slow_observer,236.0,-1.255169954225369,2.3954545454545455,False,-1.5779202237924275,True
0.1,slow_observer,236.0,-1.255169954225369,2.456818181818182,False,-1.6228118230475639,True
0.1,slow_observer,236.0,-1.255169954225369,2.5181818181818185,False,-1.667718865686613,True
0.1,slow_observer,236.0,-1.255169954225369,2.579545454545455,False,-1.7126778933167124,True
0.1,slow_observer,236.0,-1.255169954225369,2.640909090909091,False,-1.7576369209468101,True
0.1,slow_observer,236.0,-1.255169954225369,2.7022727272727276,False,-1.8025959485769087,True
0.1,slow_observer,236.0,-1.255169954225369,2.7636363636363637,False,-1.8475549762070067,True
0.1,slow_observer,236.0,-1.255169954225369,2.825,False,-1.8925664812776923,True
0.1,slow_observer,236.0,-1.255169954225369,2.8863636363636367,False,-1.9375862192162605,True
0.1,slow_observer,236.0,-1.255169954225369,2.947727272727273,False,-1.9826059571548271,True
0.1,slow_observer,236.0,-1.255169954225369,3.0090909090909097,False,-2.027625695093393,True
0.1,slow_observer,236.0,-1.255169954225369,3.0704545454545453,False,-2.0726454330319606,True
0.1,slow_observer,236.0,-1.255169954225369,3.131818181818182,False,-2.117693380382752,True
0.1,slow_observer,236.0,-1.255169954225369,3.1931818181818183,False,-2.1627672263449655,True
0.1,slow_observer,236.0,-1.255169954225369,3.254545454545455,False,-2.2078410723071813,True
0.1,slow_observer,236.0,-1.255169954225369,3.3159090909090914,False,-2.2529149182693957,True
0.1,slow_observer,236.0,-1.255169954225369,3.377272727272728,False,-2.297988764231612,True
0.1,slow_observer,236.0,-1.255169954225369,3.4386363636363644,False,-2.3430626101938254,True
