probe_sigma,observer,current_time,current_v,probe_auc,future_recoverable,future_v_min,future_collapsed
3.0,slow_observer,24.0,0.9999995122996735,2.8863636363636367,False,-1.3166030023515887,True
3.0,slow_observer,24.0,0.9999995122996735,2.947727272727273,False,-1.3658536134740056,True
3.0,slow_observer,24.0,0.9999995122996735,3.0090909090909097,False,-1.4151042245964232,True
3.0,slow_observer,24.0,0.9999995122996735,3.0704545454545453,False,-1.464354835718838,True
3.0,slow_observer,24.0,0.9999995122996735,3.131818181818182,False,-1.5136054468412545,True
3.0,slow_observer,24.0,0.9999995122996735,3.1931818181818183,False,-1.5628560579636732,True
3.0,slow_observer,24.0,0.9999995122996735,3.254545454545455,False,-1.6121066690860903,True
3.0,slow_observer,24.0,0.9999995122996735,3.3159090909090914,False,-1.6613572802085073,True
3.0,slow_observer,24.0,0.9999995122996735,3.377272727272728,False,-1.7106078913309242,True
3.0,slow_observer,24.0,0.9999995122996735,3.4386363636363644,False,-1.7598585024533409,True
3.0,slow_observer,24.0,0.9999995122996735,3.5,False,-1.8091091135757582,True
3.0,slow_observer,26.0,0.9999942151003531,0.8,True,0.35791578933764223,False
3.0,slow_observer,26.0,0.9999942151003531,0.8613636363636364,True,0.30866517821522566,True
3.0,slow_observer,26.0,0.9999942151003531,0.9227272727272728,True,0.25941456709280775,True
3.0,slow_observer,26.0,0.9999942151003531,0.9840909090909091,True,0.21016395597039209,True
3.0,slow_observer,26.0,0.9999942151003531,1.0454545454545454,True,0.16091334484797443,True
3.0,slow_observer,26.0,0.9999942151003531,1.106818181818182,True,0.11166273372555861,True
3.0,slow_observer,26.0,0.9999942151003531,1.1681818181818182,True,0.06241212260314185,True
3.0,slow_observer,26.0,0.9999942151003531,1.2295454545454545,True,0.013161511480724086,True
3.0,slow_observer,26.0,0.9999942151003531,1.290909090909091,True,-0.03608909964169276,True
3.0,slow_observer,26.0,0.9999942151003531,1.3522727272727275,True,-0.08533971076410961,True
3.0,slow_observer,26.0,0.9999942151003531,1.4136363636363638,True,-0.13459032188652678,True
3.0,slow_observer,26.0,0.9999942151003531,1.475,True,-0.18384093300894344,True
3.0,slow_observer,26.0,0.9999942151003531,1.5363636363636366,True,-0.23309154413136052,True
3.0,slow_observer,26.0,0.9999942151003531,1.5977272727272729,True,-0.28234215525377715,True
3.0,slow_observer,26.0,0.9999942151003531,1.6590909090909092,True,-0.3315927663761936,True
3.0,slow_observer,26.0,0.9999942151003531,1.7204545454545457,True,-0.38084337749861036,True
3.0,slow_observer,26.0,0.9999942151003531,1.781818181818182,True,-0.4300939886210282,True
3.0,slow_observer,26.0,0.9999942151003531,1.8431818181818183,True,-0.4793445997434448,True
3.0,slow_observer,26.0,0.9999942151003531,1.9045454545454548,True,-0.528595210865862,True
3.0,slow_observer,26.0,0.9999942151003531,1.965909090909091,True,-0.577845821988279,True
3.0,slow_observer,26.0,0.9999942151003531,2.0272727272727273,True,-0.6270964331106945,True
3.0,slow_observer,26.0,0.9999942151003531,2.088636363636364,True,-0.676347044233112,True
3.0,slow_observer,26.0,0.9999942151003531,2.1500000000000004,True,-0.7255976553555297,True
3.0,slow_observer,26.0,0.9999942151003531,2.211363636363637,True,-0.7748482664779458,True
3.0,slow_observer,26.0,0.9999942151003531,2.272727272727273,True,-0.8240988776003628,True
3.0,slow_observer,26.0,0.9999942151003531,2.334090909090909,True,-0.8733494887227787,True
3.0,slow_observer,26.0,0.9999942151003531,2.3954545454545455,True,-0.9226000998451964,True
3.0,slow_observer,26.0,0.9999942151003531,2.456818181818182,False,-0.9718507109676142,True
3.0,slow_observer,26.0,0.9999942151003531,2.5181818181818185,False,-1.0211013220900298,True
3.0,slow_observer,26.0,0.9999942151003531,2.579545454545455,False,-1.0703519332124476,True
3.0,slow_observer,26.0,0.9999942151003531,2.640909090909091,False,-1.1196025443348636,True
3.0,slow_observer,26.0,0.9999942151003531,2.7022727272727276,False,-1.1688531554572812,True
3.0,slow_observer,26.0,0.9999942151003531,2.7636363636363637,False,-1.218103766579697,True
3.0,slow_observer,26.0,0.9999942151003531,2.825,False,-1.2673543777021146,True
3.0,slow_observer,26.0,0.9999942151003531,2.8863636363636367,False,-1.3166049888245321,True
3.0,slow_observer,26.0,0.9999942151003531,2.947727272727273,False,-1.3658555999469493,True
3.0,slow_observer,26.0,0.9999942151003531,3.0090909090909097,False,-1.4151062110693648,True
3.0,slow_observer,26.0,0.9999942151003531,3.0704545454545453,False,-1.4643568221917815,True
3.0,slow_observer,26.0,0.9999942151003531,3.131818181818182,False,-1.513607433314198,True
3.0,slow_observer,26.0,0.9999942151003531,3.1931818181818183,False,-1.5628580444366158,True
3.0,slow_observer,26.0,0.9999942151003531,3.254545454545455,False,-1.6121086555590323,True
3.0,slow_observer,26.0,0.9999942151003531,3.3159090909090914,False,-1.6613592666814505,True
3.0,slow_observer,26.0,0.9999942151003531,3.377272727272728,False,-1.7106098778038668,True
3.0,slow_observer,26.0,0.9999942151003531,3.4386363636363644,False,-1.7598604889262834,True
3.0,slow_observer,26.0,0.9999942151003531,3.5,False,-1.8091111000486995,True
3.0,slow_observer,28.0,0.9999460626008871,0.8,True,0.35789773193947316,False
3.0,slow_observer,28.0,0.9999460626008871,0.8613636363636364,True,0.30864712081705625,True
3.0,slow_observer,28.0,0.9999460626008871,0.9227272727272728,True,0.25939650969463873,True
3.0,slow_observer,28.0,0.9999460626008871,0.9840909090909091,True,0.2101458985722221,True
3.0,slow_observer,28.0,0.9999460626008871,1.0454545454545454,True,0.16089528744980544,True
3.0,slow_observer,28.0,0.9999460626008871,1.106818181818182,True,0.11164467632738893,True
3.0,slow_observer,28.0,0.9999460626008871,1.1681818181818182,True,0.062394065204972066,True
3.0,slow_observer,28.0,0.9999460626008871,1.2295454545454545,True,0.013143454082555175,True
3.0,slow_observer,28.0,0.9999460626008871,1.290909090909091,True,-0.03610715703986148,True
3.0,slow_observer,28.0,0.9999460626008871,1.3522727272727275,True,-0.08535776816227916,True
3.0,slow_observer,28.0,0.9999460626008871,1.4136363636363638,True,-0.1346083792846959,True
3.0,slow_observer,28.0,0.9999460626008871,1.475,True,-0.18385899040711223,True
3.0,slow_observer,28.0,0.9999460626008871,1.5363636363636366,True,-0.23310960152952928,True
3.0,slow_observer,28.0,0.9999460626008871,1.5977272727272729,True,-0.2823602126519468,True
3.0,slow_observer,28.0,0.9999460626008871,1.6590909090909092,True,-0.3316108237743626,True
3.0,slow_observer,28.0,0.9999460626008871,1.7204545454545457,True,-0.38086143489678,True
3.0,slow_observer,28.0,0.9999460626008871,1.781818181818182,True,-0.43011204601919717,True
3.0,slow_observer,28.0,0.9999460626008871,1.8431818181818183,True,-0.47936265714161475,True
3.0,slow_observer,28.0,0.9999460626008871,1.9045454545454548,True,-0.5286132682640304,True
3.0,slow_observer,28.0,0.9999460626008871,1.965909090909091,True,-0.5778638793864481,True
3.0,slow_observer,28.0,0.9999460626008871,2.0272727272727273,True,-0.6271144905088646,True
3.0,slow_observer,28.0,0.9999460626008871,2.088636363636364,True,-0.6763651016312812,True
3.0,slow_observer,28.0,0.9999460626008871,2.1500000000000004,True,-0.7256157127536987,True
3.0,slow_observer,28.0,0.9999460626008871,2.211363636363637,True,-0.7748663238761149,True
3.0,slow_observer,28.0,0.9999460626008871,2.272727272727273,True,-0.8241169349985323,True
3.0,slow_observer,28.0,0.9999460626008871,2.334090909090909,True,-0.8733675461209485,True
3.0,slow_observer,28.0,0.9999460626008871,2.3954545454545455,True,-0.9226181572433657,True
3.0,slow_observer,28.0,0.9999460626008871,2.456818181818182,False,-0.9718687683657827,True
3.0,slow_observer,28.0,0.9999460626008871,2.5181818181818185,False,-1.0211193794881994,True
3.0,slow_observer,28.0,0.9999460626008871,2.579545454545455,False,-1.0703699906106163,True
3.0,slow_observer,28.0,0.9999460626008871,2.640909090909091,False,-1.1196206017330341,True
3.0,slow_observer,28.0,0.9999460626008871,2.7022727272727276,False,-1.1688712128554508,True
3.0,slow_observer,28.0,0.9999460626008871,2.7636363636363637,False,-1.2181218239778675,True
3.0,slow_observer,28.0,0.9999460626008871,2.825,False,-1.2673724351002846,True
3.0,slow_observer,28.0,0.9999460626008871,2.8863636363636367,False,-1.3166230462227013,True
3.0,slow_observer,28.0,0.9999460626008871,2.947727272727273,False,-1.365873657345118,True
3.0,slow_observer,28.0,0.9999460626008871,3.0090909090909097,False,-1.4151242684675356,True
3.0,slow_observer,28.0,0.9999460626008871,3.0704545454545453,False,-1.4643748795899516,True
3.0,slow_observer,28.0,0.9999460626008871,3.131818181818182,False,-1.513625490712368,True
3.0,slow_observer,28.0,0.9999460626008871,3.1931818181818183,False,-1.5628761018347859,True
3.0,slow_observer,28.0,0.9999460626008871,3.254545454545455,False,-1.6121267129572017,True
3.0,slow_observer,28.0,0.9999460626008871,3.3159090909090914,False,-1.6613773240796177,True
3.0,slow_observer,28.0,0.9999460626008871,3.377272727272728,False,-1.7106279352020348,True
3.0,slow_observer,28.0,0.9999460626008871,3.4386363636363644,False,-1.759878546324453,True
3.0,slow_observer,28.0,0.9999460626008871,3.5,False,-1.8091291574468704,True
3.0,slow_observer,30.0,0.9996039634759798,0.8,True,0.35776944326951193,False
3.0,slow_observer,30.0,0.9996039634759798,0.8613636363636364,True,0.30851883214709447,True
3.0,slow_observer,30.0,0.9996039634759798,0.9227272727272728,True,0.25926822102467745,True
3.0,slow_observer,30.0,0.9996039634759798,0.9840909090909091,True,0.21001760990226115,True
3.0,slow_observer,30.0,0.9996039634759798,1.0454545454545454,True,0.16076699877984418,True
3.0,slow_observer,30.0,0.9996039634759798,1.106818181818182,True,0.11151638765742723,True
3.0,slow_observer,30.0,0.9996039634759798,1.1681818181818182,True,0.062265776535010045,True
3.0,slow_observer,30.0,0.9996039634759798,1.2295454545454545,True,0.013015165412593564,True
3.0,slow_observer,30.0,0.9996039634759798,1.290909090909091,True,-0.036235445709823455,True
3.0,slow_observer,30.0,0.9996039634759798,1.3522727272727275,True,-0.08548605683223977,True
3.0,slow_observer,30.0,0.9996039634759798,1.4136363636363638,True,-0.1347366679546566,True
3.0,slow_observer,30.0,0.9996039634759798,1.475,True,-0.18398727907707355,True
3.0,slow_observer,30.0,0.9996039634759798,1.5363636363636366,True,-0.23323789019949095,True
3.0,slow_observer,30.0,0.9996039634759798,1.5977272727272729,True,-0.28248850132190717,True
3.0,slow_observer,30.0,0.9996039634759798,1.6590909090909092,True,-0.331739112444324,True
3.0,slow_observer,30.0,0.9996039634759798,1.7204545454545457,True,-0.3809897235667419,True
3.0,slow_observer,30.0,0.9996039634759798,1.781818181818182,True,-0.43024033468915845,True
3.0,slow_observer,30.0,0.9996039634759798,1.8431818181818183,True,-0.47949094581157564,True
3.0,slow_observer,30.0,0.9996039634759798,1.9045454545454548,True,-0.5287415569339926,True
3.0,slow_observer,30.0,0.9996039634759798,1.965909090909091,True,-0.5779921680564086,True
3.0,slow_observer,30.0,0.9996039634759798,2.0272727272727273,True,-0.6272427791788261,True
3.0,slow_observer,30.0,0.9996039634759798,2.088636363636364,True,-0.6764933903012429,True
3.0,slow_observer,30.0,0.9996039634759798,2.1500000000000004,True,-0.7257440014236592,True
3.0,slow_observer,30.0,0.9996039634759798,2.211363636363637,True,-0.7749946125460764,True
3.0,slow_observer,30.0,0.9996039634759798,2.272727272727273,True,-0.8242452236684928,True
3.0,slow_observer,30.0,0.9996039634759798,2.334090909090909,True,-0.8734958347909096,True
3.0,slow_observer,30.0,0.9996039634759798,2.3954545454545455,True,-0.9227464459133258,True
3.0,slow_observer,30.0,0.9996039634759798,2.456818181818182,False,-0.9719970570357435,True
3.0,slow_observer,30.0,0.9996039634759798,2.5181818181818185,False,-1.0212476681581615,True
3.0,slow_observer,30.0,0.9996039634759798,2.579545454545455,False,-1.0704982792805777,True
3.0,slow_observer,30.0,0.9996039634759798,2.640909090909091,False,-1.119748890402994,True
3.0,slow_observer,30.0,0.9996039634759798,2.7022727272727276,False,-1.1689995015254109,True
3.0,slow_observer,30.0,0.9996039634759798,2.7636363636363637,False,-1.218250112647828,True
3.0,slow_observer,30.0,0.9996039634759798,2.825,False,-1.267500723770245,True
3.0,slow_observer,30.0,0.9996039634759798,2.8863636363636367,False,-1.316751334892661,True
3.0,slow_observer,30.0,0.9996039634759798,2.947727272727273,False,-1.3660019460150796,True
3.0,slow_observer,30.0,0.9996039634759798,3.0090909090909097,False,-1.4152525571374954,True
3.0,slow_observer,30.0,0.9996039634759798,3.0704545454545453,False,-1.4645031682599121,True
3.0,slow_observer,30.0,0.9996039634759798,3.131818181818182,False,-1.5137537793823286,True
3.0,slow_observer,30.0,0.9996039634759798,3.1931818181818183,False,-1.5630043905047453,True
3.0,slow_observer,30.0,0.9996039634759798,3.254545454545455,False,-1.6122550016271635,True
3.0,slow_observer,30.0,0.9996039634759798,3.3159090909090914,False,-1.6615056127495795,True
3.0,slow_observer,30.0,0.9996039634759798,3.377272727272728,False,-1.7107562238719967,True
3.0,slow_observer,30.0,0.9996039634759798,3.4386363636363644,False,-1.7600068349944136,True
3.0,slow_observer,30.0,0.9996039634759798,3.5,False,-1.8092574461168303,True
3.0,slow_observer,32.0,0.9977045301088113,0.8,True,0.3570571474388217,False
3.0,slow_observer,32.0,0.9977045301088113,0.8613636363636364,True,0.3078065363164053,True
3.0,slow_observer,32.0,0.9977045301088113,0.9227272727272728,True,0.2585559251939881,True
3.0,slow_observer,32.0,0.9977045301088113,0.9840909090909091,True,0.20930531407157132,True
3.0,slow_observer,32.0,0.9977045301088113,1.0454545454545454,True,0.16005470294915547,True
3.0,slow_observer,32.0,0.9977045301088113,1.106818181818182,True,0.1108040918267384,True
3.0,slow_observer,32.0,0.9977045301088113,1.1681818181818182,True,0.06155348070432139,True
3.0,slow_observer,32.0,0.9977045301088113,1.2295454545454545,True,0.012302869581904798,True
3.0,slow_observer,32.0,0.9977045301088113,1.290909090909091,True,-0.03694774154051232,True
3.0,slow_observer,32.0,0.9977045301088113,1.3522727272727275,True,-0.08619835266292881,True
3.0,slow_observer,32.0,0.9977045301088113,1.4136363636363638,True,-0.13544896378534635,True
3.0,slow_observer,32.0,0.9977045301088113,1.475,True,-0.18469957490776287,True
3.0,slow_observer,32.0,0.9977045301088113,1.5363636363636366,True,-0.23395018603018009,True
3.0,slow_observer,32.0,0.9977045301088113,1.5977272727272729,True,-0.283200797152597,True
3.0,slow_observer,32.0,0.9977045301088113,1.6590909090909092,True,-0.33245140827501374,True
3.0,slow_observer,32.0,0.9977045301088113,1.7204545454545457,True,-0.3817020193974303,True
3.0,slow_observer,32.0,0.9977045301088113,1.781818181818182,True,-0.4309526305198477,True
3.0,slow_observer,32.0,0.9977045301088113,1.8431818181818183,True,-0.48020324164226413,True
3.0,slow_observer,32.0,0.9977045301088113,1.9045454545454548,True,-0.5294538527646812,True
3.0,slow_observer,32.0,0.9977045301088113,1.965909090909091,True,-0.5787044638870975,True
3.0,slow_observer,32.0,0.9977045301088113,2.0272727272727273,True,-0.6279550750095149,True
3.0,slow_observer,32.0,0.9977045301088113,2.088636363636364,True,-0.6772056861319317,True
3.0,slow_observer,32.0,0.9977045301088113,2.1500000000000004,True,-0.7264562972543485,True
3.0,slow_observer,32.0,0.9977045301088113,2.211363636363637,True,-0.7757069083767658,True
3.0,slow_observer,32.0,0.9977045301088113,2.272727272727273,True,-0.8249575194991817,True
3.0,slow_observer,32.0,0.9977045301088113,2.334090909090909,True,-0.8742081306215993,True
3.0,slow_observer,32.0,0.9977045301088113,2.3954545454545455,True,-0.9234587417440163,True
3.0,slow_observer,32.0,0.9977045301088113,2.456818181818182,False,-0.9727093528664327,True
3.0,slow_observer,32.0,0.9977045301088113,2.5181818181818185,False,-1.02195996398885,True
3.0,slow_observer,32.0,0.9977045301088113,2.579545454545455,False,-1.0712105751112668,True
3.0,slow_observer,32.0,0.9977045301088113,2.640909090909091,False,-1.120461186233684,True
3.0,slow_observer,32.0,0.9977045301088113,2.7022727272727276,False,-1.1697117973560995,True
3.0,slow_observer,32.0,0.9977045301088113,2.7636363636363637,False,-1.218962408478517,True
3.0,slow_observer,32.0,0.9977045301088113,2.825,False,-1.2682130196009338,True
3.0,slow_observer,32.0,0.9977045301088113,2.8863636363636367,False,-1.3174636307233516,True
3.0,slow_observer,32.0,0.9977045301088113,2.947727272727273,False,-1.366714241845769,True
3.0,slow_observer,32.0,0.9977045301088113,3.0090909090909097,False,-1.4159648529681856,True
3.0,slow_observer,32.0,0.9977045301088113,3.0704545454545453,False,-1.4652154640906014,True
3.0,slow_observer,32.0,0.9977045301088113,3.131818181818182,False,-1.514466075213018,True
3.0,slow_observer,32.0,0.9977045301088113,3.1931818181818183,False,-1.5637166863354344,True
3.0,slow_observer,32.0,0.9977045301088113,3.254545454545455,False,-1.6129672974578528,True
3.0,slow_observer,32.0,0.9977045301088113,3.3159090909090914,False,-1.66221790858027,True
3.0,slow_observer,32.0,0.9977045301088113,3.377272727272728,False,-1.7114685197026869,True
3.0,slow_observer,32.0,0.9977045301088113,3.4386363636363644,False,-1.7607191308251031,True
3.0,slow_observer,32.0,0.9977045301088113,3.5,False,-1.8099697419475205,True
3.0,slow_observer,34.0,0.9894640222924492,0.8,True,0.35396692092084514,False
3.0,slow_observer,34.0,0.9894640222924492,0.8613636363636364,True,0.3047163097984275,True
3.0,slow_observer,34.0,0.9894640222924492,0.9227272727272728,True,0.2554656986760101,True
3.0,slow_observer,34.0,0.9894640222924492,0.9840909090909091,True,0.2062150875535945,True
3.0,slow_observer,34.0,0.9894640222924492,1.0454545454545454,True,0.15696447643117734,True
3.0,slow_observer,34.0,0.9894640222924492,1.106818181818182,True,0.1077138653087599,True
3.0,slow_observer,34.0,0.9894640222924492,1.1681818181818182,True,0.05846325418634376,True
3.0,slow_observer,34.0,0.9894640222924492,1.2295454545454545,True,0.009212643063925654,True
3.0,slow_observer,34.0,0.9894640222924492,1.290909090909091,True,-0.04003796805849067,True
3.0,slow_observer,34.0,0.9894640222924492,1.3522727272727275,True,-0.08928857918090695,True
3.0,slow_observer,34.0,0.9894640222924492,1.4136363636363638,True,-0.1385391903033245,True
3.0,slow_observer,34.0,0.9894640222924492,1.475,True,-0.1877898014257413,True
3.0,slow_observer,34.0,0.9894640222924492,1.5363636363636366,True,-0.23704041254815778,True
3.0,slow_observer,34.0,0.9894640222924492,1.5977272727272729,True,-0.28629102367057513,True
3.0,slow_observer,34.0,0.9894640222924492,1.6590909090909092,True,-0.3355416347929912,True
3.0,slow_observer,34.0,0.9894640222924492,1.7204545454545457,True,-0.38479224591540906,True
3.0,slow_observer,34.0,0.9894640222924492,1.781818181818182,True,-0.4340428570378253,True
3.0,slow_observer,34.0,0.9894640222924492,1.8431818181818183,True,-0.48329346816024205,True
3.0,slow_observer,34.0,0.9894640222924492,1.9045454545454548,True,-0.5325440792826593,True
3.0,slow_observer,34.0,0.9894640222924492,1.965909090909091,True,-0.5817946904050765,True
3.0,slow_observer,34.0,0.9894640222924492,2.0272727272727273,True,-0.6310453015274923,True
3.0,slow_observer,34.0,0.9894640222924492,2.088636363636364,True,-0.68029591264991,True
3.0,slow_observer,34.0,0.9894640222924492,2.1500000000000004,True,-0.7295465237723264,True
3.0,slow_observer,34.0,0.9894640222924492,2.211363636363637,True,-0.7787971348947441,True
3.0,slow_observer,34.0,0.9894640222924492,2.272727272727273,True,-0.8280477460171606,True
3.0,slow_observer,34.0,0.9894640222924492,2.334090909090909,True,-0.8772983571395773,True
3.0,slow_observer,34.0,0.9894640222924492,2.3954545454545455,True,-0.9265489682619944,True
3.0,slow_observer,34.0,0.9894640222924492,2.456818181818182,False,-0.9757995793844111,True
3.0,slow_observer,34.0,0.9894640222924492,2.5181818181818185,False,-1.025050190506828,True
3.0,slow_observer,34.0,0.9894640222924492,2.579545454545455,False,-1.0743008016292455,True
3.0,slow_observer,34.0,0.9894640222924492,2.640909090909091,False,-1.1235514127516617,True
3.0,slow_observer,34.0,0.9894640222924492,2.7022727272727276,False,-1.17280202387408,True
3.0,slow_observer,34.0,0.9894640222924492,2.7636363636363637,False,-1.2220526349964955,True
3.0,slow_observer,34.0,0.9894640222924492,2.825,False,-1.2713032461189127,True
3.0,slow_observer,34.0,0.9894640222924492,2.8863636363636367,False,-1.3205538572413298,True
3.0,slow_observer,34.0,0.9894640222924492,2.947727272727273,False,-1.3698044683637463,True
3.0,slow_observer,34.0,0.9894640222924492,3.0090909090909097,False,-1.4190550794861634,True
3.0,slow_observer,34.0,0.9894640222924492,3.0704545454545453,False,-1.4683056906085787,True
3.0,slow_observer,34.0,0.9894640222924492,3.131818181818182,False,-1.5175563017309954,True
3.0,slow_observer,34.0,0.9894640222924492,3.1931818181818183,False,-1.5668069128534134,True
3.0,slow_observer,34.0,0.9894640222924492,3.254545454545455,False,-1.6160575239758308,True
3.0,slow_observer,34.0,0.9894640222924492,3.3159090909090914,False,-1.6653081350982457,True
3.0,slow_observer,34.0,0.9894640222924492,3.377272727272728,False,-1.7145587462206644,True
3.0,slow_observer,34.0,0.9894640222924492,3.4386363636363644,False,-1.763809357343081,True
3.0,slow_observer,34.0,0.9894640222924492,3.5,False,-1.813059968465498,True
3.0,slow_observer,36.0,0.9615411117899664,0.8,True,0.34348609402733793,True
3.0,slow_observer,36.0,0.9615411117899664,0.8613636363636364,True,0.29423659236249483,True
3.0,slow_observer,36.0,0.9615411117899664,0.9227272727272728,True,0.24498709069765312,True
3.0,slow_observer,36.0,0.9615411117899664,0.9840909090909091,True,0.19573758903281108,True
3.0,slow_observer,36.0,0.9615411117899664,1.0454545454545454,True,0.14648808736796837,True
3.0,slow_observer,36.0,0.9615411117899664,1.106818181818182,True,0.0972385857031263,True
3.0,slow_observer,36.0,0.9615411117899664,1.1681818181818182,True,0.047989084038282254,True
3.0,slow_observer,36.0,0.9615411117899664,1.2295454545454545,True,-0.001260417626559607,True
3.0,slow_observer,36.0,0.9615411117899664,1.290909090909091,True,-0.0505099192914015,True
3.0,slow_observer,36.0,0.9615411117899664,1.3522727272727275,True,-0.09975979289938386,True
3.0,slow_observer,36.0,0.9615411117899664,1.4136363636363638,True,-0.14901040402180085,True
3.0,slow_observer,36.0,0.9615411117899664,1.475,True,-0.198261015144217,True
3.0,slow_observer,36.0,0.9615411117899664,1.5363636363636366,True,-0.247511626266634,True
3.0,slow_observer,36.0,0.9615411117899664,1.5977272727272729,True,-0.29676223738905105,True
3.0,slow_observer,36.0,0.9615411117899664,1.6590909090909092,True,-0.34601284851146874,True
3.0,slow_observer,36.0,0.9615411117899664,1.7204545454545457,True,-0.39526345963388543,True
3.0,slow_observer,36.0,0.9615411117899664,1.781818181818182,True,-0.4445140707563013,True
3.0,slow_observer,36.0,0.9615411117899664,1.8431818181818183,True,-0.493764681878719,True
3.0,slow_observer,36.0,0.9615411117899664,1.9045454545454548,True,-0.5430152930011352,True
3.0,slow_observer,36.0,0.9615411117899664,1.965909090909091,True,-0.592265904123553,True
3.0,slow_observer,36.0,0.9615411117899664,2.0272727272727273,True,-0.6415165152459689,True
3.0,slow_observer,36.0,0.9615411117899664,2.088636363636364,True,-0.6907671263683854,True
3.0,slow_observer,36.0,0.9615411117899664,2.1500000000000004,True,-0.7400177374908036,True
3.0,slow_observer,36.0,0.9615411117899664,2.211363636363637,True,-0.7892683486132208,True
3.0,slow_observer,36.0,0.9615411117899664,2.272727272727273,True,-0.8385189597356371,True
3.0,slow_observer,36.0,0.9615411117899664,2.334090909090909,True,-0.8877695708580527,True
3.0,slow_observer,36.0,0.9615411117899664,2.3954545454545455,True,-0.9370201819804707,True
3.0,slow_observer,36.0,0.9615411117899664,2.456818181818182,False,-0.9862707931028889,True
3.0,slow_observer,36.0,0.9615411117899664,2.5181818181818185,False,-1.0355214042253043,True
3.0,slow_observer,36.0,0.9615411117899664,2.579545454545455,False,-1.084772015347721,True
3.0,slow_observer,36.0,0.9615411117899664,2.640909090909091,False,-1.1340226264701383,True
3.0,slow_observer,36.0,0.9615411117899664,2.7022727272727276,False,-1.1832732375925543,True
3.0,slow_observer,36.0,0.9615411117899664,2.7636363636363637,False,-1.2325238487149708,True
3.0,slow_observer,36.0,0.9615411117899664,2.825,False,-1.2817744598373897,True
3.0,slow_observer,36.0,0.9615411117899664,2.8863636363636367,False,-1.3310250709598062,True
3.0,slow_observer,36.0,0.9615411117899664,2.947727272727273,False,-1.380275682082222,True
3.0,slow_observer,36.0,0.9615411117899664,3.0090909090909097,False,-1.4295262932046398,True
3.0,slow_observer,36.0,0.9615411117899664,3.0704545454545453,False,-1.4787769043270553,True
3.0,slow_observer,36.0,0.9615411117899664,3.131818181818182,False,-1.528027515449473,True
3.0,slow_observer,36.0,0.9615411117899664,3.1931818181818183,False,-1.5772781265718883,True
3.0,slow_observer,36.0,0.9615411117899664,3.254545454545455,False,-1.6265287376943065,True
3.0,slow_observer,36.0,0.9615411117899664,3.3159090909090914,False,-1.6757793488167232,True
3.0,slow_observer,36.0,0.9615411117899664,3.377272727272728,False,-1.72502995993914,True
3.0,slow_observer,36.0,0.9615411117899664,3.4386363636363644,False,-1.7742805710615586,True
3.0,slow_observer,36.0,0.9615411117899664,3.5,False,-1.8235311821839728,True
3.0,slow_observer,38.0,0.8877019472844309,0.8,True,0.31572654252956706,True
3.0,slow_observer,38.0,0.8877019472844309,0.8613636363636364,True,0.2664806542053838,True
3.0,slow_observer,38.0,0.8877019472844309,0.9227272727272728,True,0.2172347658811987,True
3.0,slow_observer,38.0,0.8877019472844309,0.9840909090909091,True,0.1679888775570157,True
3.0,slow_observer,38.0,0.8877019472844309,1.0454545454545454,True,0.11874298923283161,True
3.0,slow_observer,38.0,0.8877019472844309,1.106818181818182,True,0.06949710090864754,True
3.0,slow_observer,38.0,0.8877019472844309,1.1681818181818182,True,0.020251212584464495,True
3.0,slow_observer,38.0,0.8877019472844309,1.2295454545454545,True,-0.028996654734545074,True
3.0,slow_observer,38.0,0.8877019472844309,1.290909090909091,True,-0.07824615639938759,True
3.0,slow_observer,38.0,0.8877019472844309,1.3522727272727275,True,-0.1274956580642296,True
3.0,slow_observer,38.0,0.8877019472844309,1.4136363636363638,True,-0.17674515972907184,True
3.0,slow_observer,38.0,0.8877019472844309,1.475,True,-0.22599466139391391,True
3.0,slow_observer,38.0,0.8877019472844309,1.5363636363636366,True,-0.27524416305875626,True
3.0,slow_observer,38.0,0.8877019472844309,1.5977272727272729,True,-0.3244936647235981,True
3.0,slow_observer,38.0,0.8877019472844309,1.6590909090909092,True,-0.3737431663884414,True
3.0,slow_observer,38.0,0.8877019472844309,1.7204545454545457,True,-0.4229926680532833,True
3.0,slow_observer,38.0,0.8877019472844309,1.781818181818182,True,-0.47224216971812605,True
3.0,slow_observer,38.0,0.8877019472844309,1.8431818181818183,True,-0.5214916713829679,True
3.0,slow_observer,38.0,0.8877019472844309,1.9045454545454548,True,-0.5707411730478111,True
3.0,slow_observer,38.0,0.8877019472844309,1.965909090909091,True,-0.6199906747126541,True
3.0,slow_observer,38.0,0.8877019472844309,2.0272727272727273,True,-0.6692401763774947,True
3.0,slow_observer,38.0,0.8877019472844309,2.088636363636364,True,-0.7184896780423381,True
3.0,slow_observer,38.0,0.8877019472844309,2.1500000000000004,True,-0.7677391797071803,True
3.0,slow_observer,38.0,0.8877019472844309,2.211363636363637,True,-0.8169886813720226,True
3.0,slow_observer,38.0,0.8877019472844309,2.272727272727273,True,-0.8662381830368647,True
3.0,slow_observer,38.0,0.8877019472844309,2.334090909090909,True,-0.9154876847017064,True
3.0,slow_observer,38.0,0.8877019472844309,2.3954545454545455,False,-0.9647371863665493,True
3.0,slow_observer,38.0,0.8877019472844309,2.456818181818182,False,-1.0139866880313912,True
3.0,slow_observer,38.0,0.8877019472844309,2.5181818181818185,False,-1.0632361896962346,True
