observer,current_time,current_v,probe_auc,future_recoverable,future_v_min,future_collapsed,external_time,internal_operational_time
fast_observer,0.0,1.0,0.8,True,0.490471341150931,False,0.0,0.0
fast_observer,0.0,1.0,1.6500000000000001,True,-0.05090285887620517,True,0.0,0.0
fast_observer,0.0,1.0,2.75,True,-0.7515047647936755,True,0.0,0.0
fast_observer,0.0,1.0,1.8,True,-0.1464394824104059,True,0.0,0.0
fast_observer,0.0,1.0,1.85,True,-0.17828502358847323,True,0.0,0.0
fast_observer,0.0,1.0,1.9000000000000001,True,-0.2101305647665397,True,0.0,0.0
fast_observer,0.0,1.0,3.3,True,-1.1018057177524105,True,0.0,0.0
fast_observer,0.0,1.0,3.25,True,-1.0699601765743436,True,0.0,0.0
fast_observer,0.0,1.0,3.0,True,-0.9107324706840098,True,0.0,0.0
fast_observer,0.0,1.0,2.95,True,-0.8788869295059427,True,0.0,0.0
fast_observer,0.0,1.0,2.9000000000000004,True,-0.8470413883278757,True,0.0,0.0
fast_observer,0.0,1.0,2.8500000000000005,True,-0.8151958471498093,True,0.0,0.0
fast_observer,0.0,1.0,2.8,True,-0.7833503059717433,True,0.0,0.0
fast_observer,0.0,1.0,3.1500000000000004,True,-1.0062690942182102,True,0.0,0.0
fast_observer,0.0,1.0,3.1000000000000005,True,-0.9744235530401442,True,0.0,0.0
fast_observer,0.0,1.0,3.05,True,-0.9425780118620762,True,0.0,0.0
fast_observer,0.0,1.0,2.6,True,-0.6559681412594753,True,0.0,0.0
fast_observer,0.0,1.0,2.6500000000000004,True,-0.6878136824375422,True,0.0,0.0
fast_observer,0.0,1.0,2.7,True,-0.7196592236156092,True,0.0,0.0
fast_observer,0.0,1.0,2.55,True,-0.6241226000814079,True,0.0,0.0
fast_observer,0.0,1.0,2.35,True,-0.496740435369141,True,0.0,0.0
fast_observer,0.0,1.0,2.5,True,-0.592277058903341,True,0.0,0.0
fast_observer,0.0,1.0,2.45,True,-0.5604315177252749,True,0.0,0.0
fast_observer,0.0,1.0,2.4000000000000004,True,-0.5285859765472077,True,0.0,0.0
fast_observer,0.0,1.0,2.2,True,-0.40120381183494014,True,0.0,0.0
fast_observer,0.0,1.0,2.25,True,-0.43304935301300707,True,0.0,0.0
fast_observer,0.0,1.0,2.3,True,-0.46489489419107394,True,0.0,0.0
fast_observer,0.0,1.0,2.1500000000000004,True,-0.36935827065687377,True,0.0,0.0
fast_observer,0.0,1.0,2.0,True,-0.2738216471226733,True,0.0,0.0
fast_observer,0.0,1.0,2.05,True,-0.3056671883007394,True,0.0,0.0
fast_observer,0.0,1.0,2.1,True,-0.33751272947880684,True,0.0,0.0
fast_observer,0.0,1.0,1.9500000000000002,True,-0.24197610594460628,True,0.0,0.0
fast_observer,0.0,1.0,3.4000000000000004,True,-1.165496800108545,True,0.0,0.0
fast_observer,0.0,1.0,3.2,True,-1.0381146353962771,True,0.0,0.0
fast_observer,0.0,1.0,3.3500000000000005,True,-1.1336512589304777,True,0.0,0.0
fast_observer,0.0,1.0,1.1,True,0.2993980940825294,True,0.0,0.0
fast_observer,0.0,1.0,1.1500000000000001,True,0.2675525529044631,True,0.0,0.0
fast_observer,0.0,1.0,1.2000000000000002,True,0.23570701172639594,True,0.0,0.0
fast_observer,0.0,1.0,1.25,True,0.2038614705483293,True,0.0,0.0
fast_observer,0.0,1.0,1.3,True,0.17201592937026272,True,0.0,0.0
fast_observer,0.0,1.0,1.35,True,0.1401703881921952,True,0.0,0.0
fast_observer,0.0,1.0,1.4000000000000001,True,0.1083248470141293,True,0.0,0.0
fast_observer,0.0,1.0,0.9,True,0.42678025879479725,False,0.0,0.0
fast_observer,0.0,1.0,0.8500000000000001,True,0.45862579997286335,False,0.0,0.0
fast_observer,0.0,1.0,1.55,True,0.012788223479928279,True,0.0,0.0
fast_observer,0.0,1.0,1.6,True,-0.019057317698138898,True,0.0,0.0
fast_observer,0.0,1.0,1.4500000000000002,True,0.07647930583606136,True,0.0,0.0
fast_observer,0.0,1.0,1.5,True,0.04463376465799554,True,0.0,0.0
fast_observer,0.0,1.0,0.9500000000000001,True,0.39493471761673055,False,0.0,0.0
fast_observer,0.0,1.0,1.0,True,0.3630891764386636,False,0.0,0.0
fast_observer,0.0,1.0,1.05,True,0.3312436352605964,True,0.0,0.0
fast_observer,0.0,1.0,3.45,True,-1.1973423412866118,True,0.0,0.0
fast_observer,0.0,1.0,1.75,True,-0.11459394123233876,True,0.0,0.0
fast_observer,0.0,1.0,1.7000000000000002,True,-0.08274840005427266,True,0.0,0.0
fast_observer,0.0,1.0,3.5,True,-1.229187882464678,True,0.0,0.0
fast_observer,2.0,1.0,1.2000000000000002,True,0.23570701172639594,True,2.0,2.0
fast_observer,2.0,1.0,0.8500000000000001,True,0.45862579997286335,False,2.0,2.0
fast_observer,2.0,1.0,3.1000000000000005,True,-0.9744235530401442,True,2.0,2.0
fast_observer,2.0,1.0,1.1500000000000001,True,0.2675525529044631,True,2.0,2.0
fast_observer,2.0,1.0,1.1,True,0.2993980940825294,True,2.0,2.0
fast_observer,2.0,1.0,1.25,True,0.2038614705483293,True,2.0,2.0
fast_observer,2.0,1.0,1.0,True,0.3630891764386636,False,2.0,2.0
fast_observer,2.0,1.0,0.9500000000000001,True,0.39493471761673055,False,2.0,2.0
fast_observer,2.0,1.0,0.9,True,0.42678025879479725,False,2.0,2.0
fast_observer,2.0,1.0,1.4000000000000001,True,0.1083248470141293,True,2.0,2.0
fast_observer,2.0,1.0,1.35,True,0.1401703881921952,True,2.0,2.0
fast_observer,2.0,1.0,1.3,True,0.17201592937026272,True,2.0,2.0
fast_observer,2.0,1.0,2.9000000000000004,True,-0.8470413883278757,True,2.0,2.0
fast_observer,2.0,1.0,3.2,True,-1.0381146353962771,True,2.0,2.0
fast_observer,2.0,1.0,3.1500000000000004,True,-1.0062690942182102,True,2.0,2.0
fast_observer,2.0,1.0,2.1500000000000004,True,-0.36935827065687377,True,2.0,2.0
fast_observer,2.0,1.0,2.45,True,-0.5604315177252749,True,2.0,2.0
fast_observer,2.0,1.0,2.7,True,-0.7196592236156092,True,2.0,2.0
fast_observer,2.0,1.0,2.75,True,-0.7515047647936755,True,2.0,2.0
fast_observer,2.0,1.0,2.8,True,-0.7833503059717433,True,2.0,2.0
fast_observer,2.0,1.0,2.8500000000000005,True,-0.8151958471498093,True,2.0,2.0
fast_observer,2.0,1.0,2.5,True,-0.592277058903341,True,2.0,2.0
fast_observer,2.0,1.0,2.55,True,-0.6241226000814079,True,2.0,2.0
fast_observer,2.0,1.0,2.6,True,-0.6559681412594753,True,2.0,2.0
fast_observer,2.0,1.0,2.6500000000000004,True,-0.6878136824375422,True,2.0,2.0
fast_observer,2.0,1.0,3.05,True,-0.9425780118620762,True,2.0,2.0
fast_observer,2.0,1.0,3.0,True,-0.9107324706840098,True,2.0,2.0
fast_observer,2.0,1.0,2.95,True,-0.8788869295059427,True,2.0,2.0
fast_observer,2.0,1.0,1.05,True,0.3312436352605964,True,2.0,2.0
fast_observer,2.0,1.0,1.9500000000000002,True,-0.24197610594460628,True,2.0,2.0
fast_observer,2.0,1.0,1.9000000000000001,True,-0.2101305647665397,True,2.0,2.0
fast_observer,2.0,1.0,0.8,True,0.490471341150931,False,2.0,2.0
fast_observer,2.0,1.0,1.4500000000000002,True,0.07647930583606136,True,2.0,2.0
fast_observer,2.0,1.0,1.6,True,-0.019057317698138898,True,2.0,2.0
fast_observer,2.0,1.0,1.6500000000000001,True,-0.05090285887620517,True,2.0,2.0
fast_observer,2.0,1.0,1.7000000000000002,True,-0.08274840005427266,True,2.0,2.0
fast_observer,2.0,1.0,1.75,True,-0.11459394123233876,True,2.0,2.0
fast_observer,2.0,1.0,1.8,True,-0.1464394824104059,True,2.0,2.0
fast_observer,2.0,1.0,1.85,True,-0.17828502358847323,True,2.0,2.0
fast_observer,2.0,1.0,1.5,True,0.04463376465799554,True,2.0,2.0
fast_observer,2.0,1.0,1.55,True,0.012788223479928279,True,2.0,2.0
fast_observer,2.0,1.0,3.45,True,-1.1973423412866118,True,2.0,2.0
fast_observer,2.0,1.0,3.5,True,-1.229187882464678,True,2.0,2.0
fast_observer,2.0,1.0,3.3500000000000005,True,-1.1336512589304777,True,2.0,2.0
fast_observer,2.0,1.0,3.4000000000000004,True,-1.165496800108545,True,2.0,2.0
fast_observer,2.0,1.0,3.3,True,-1.1018057177524105,True,2.0,2.0
fast_observer,2.0,1.0,3.25,True,-1.0699601765743436,True,2.0,2.0
fast_observer,2.0,1.0,2.35,True,-0.496740435369141,True,2.0,2.0
fast_observer,2.0,1.0,2.4000000000000004,True,-0.5285859765472077,True,2.0,2.0
fast_observer,2.0,1.0,2.2,True,-0.40120381183494014,True,2.0,2.0
fast_observer,2.0,1.0,2.1,True,-0.33751272947880684,True,2.0,2.0
fast_observer,2.0,1.0,2.3,True,-0.46489489419107394,True,2.0,2.0
fast_observer,2.0,1.0,2.25,True,-0.43304935301300707,True,2.0,2.0
fast_observer,2.0,1.0,2.05,True,-0.3056671883007394,True,2.0,2.0
fast_observer,2.0,1.0,2.0,True,-0.2738216471226733,True,2.0,2.0
fast_observer,4.0,1.0,1.0,True,0.3630891764386636,False,4.0,4.0
fast_observer,4.0,1.0,0.9500000000000001,True,0.39493471761673055,False,4.0,4.0
fast_observer,4.0,1.0,0.9,True,0.42678025879479725,False,4.0,4.0
fast_observer,4.0,1.0,0.8500000000000001,True,0.45862579997286335,False,4.0,4.0
fast_observer,4.0,1.0,0.8,True,0.490471341150931,False,4.0,4.0
fast_observer,4.0,1.0,3.2,True,-1.0381146353962771,True,4.0,4.0
fast_observer,4.0,1.0,3.1500000000000004,True,-1.0062690942182102,True,4.0,4.0
fast_observer,4.0,1.0,2.9000000000000004,True,-0.8470413883278757,True,4.0,4.0
fast_observer,4.0,1.0,3.45,True,-1.1973423412866118,True,4.0,4.0
fast_observer,4.0,1.0,3.4000000000000004,True,-1.165496800108545,True,4.0,4.0
fast_observer,4.0,1.0,3.3500000000000005,True,-1.1336512589304777,True,4.0,4.0
fast_observer,4.0,1.0,3.3,True,-1.1018057177524105,True,4.0,4.0
fast_observer,4.0,1.0,3.5,True,-1.229187882464678,True,4.0,4.0
fast_observer,4.0,1.0,2.95,True,-0.8788869295059427,True,4.0,4.0
fast_observer,4.0,1.0,3.0,True,-0.9107324706840098,True,4.0,4.0
fast_observer,4.0,1.0,3.05,True,-0.9425780118620762,True,4.0,4.0
fast_observer,4.0,1.0,3.1000000000000005,True,-0.9744235530401442,True,4.0,4.0
fast_observer,4.0,1.0,3.25,True,-1.0699601765743436,True,4.0,4.0
fast_observer,4.0,1.0,2.2,True,-0.40120381183494014,True,4.0,4.0
fast_observer,4.0,1.0,2.25,True,-0.43304935301300707,True,4.0,4.0
fast_observer,4.0,1.0,2.3,True,-0.46489489419107394,True,4.0,4.0
fast_observer,4.0,1.0,2.35,True,-0.496740435369141,True,4.0,4.0
fast_observer,4.0,1.0,2.4000000000000004,True,-0.5285859765472077,True,4.0,4.0
fast_observer,4.0,1.0,2.45,True,-0.5604315177252749,True,4.0,4.0
fast_observer,4.0,1.0,2.5,True,-0.592277058903341,True,4.0,4.0
fast_observer,4.0,1.0,2.55,True,-0.6241226000814079,True,4.0,4.0
fast_observer,4.0,1.0,2.6,True,-0.6559681412594753,True,4.0,4.0
fast_observer,4.0,1.0,1.05,True,0.3312436352605964,True,4.0,4.0
fast_observer,4.0,1.0,1.1,True,0.2993980940825294,True,4.0,4.0
fast_observer,4.0,1.0,1.1500000000000001,True,0.2675525529044631,True,4.0,4.0
fast_observer,4.0,1.0,1.2000000000000002,True,0.23570701172639594,True,4.0,4.0
fast_observer,4.0,1.0,1.25,True,0.2038614705483293,True,4.0,4.0
fast_observer,4.0,1.0,1.3,True,0.17201592937026272,True,4.0,4.0
fast_observer,4.0,1.0,1.35,True,0.1401703881921952,True,4.0,4.0
fast_observer,4.0,1.0,1.4000000000000001,True,0.1083248470141293,True,4.0,4.0
fast_observer,4.0,1.0,1.4500000000000002,True,0.07647930583606136,True,4.0,4.0
fast_observer,4.0,1.0,1.5,True,0.04463376465799554,True,4.0,4.0
fast_observer,4.0,1.0,1.55,True,0.012788223479928279,True,4.0,4.0
fast_observer,4.0,1.0,1.6,True,-0.019057317698138898,True,4.0,4.0
fast_observer,4.0,1.0,1.6500000000000001,True,-0.05090285887620517,True,4.0,4.0
fast_observer,4.0,1.0,1.7000000000000002,True,-0.08274840005427266,True,4.0,4.0
fast_observer,4.0,1.0,1.75,True,-0.11459394123233876,True,4.0,4.0
fast_observer,4.0,1.0,1.8,True,-0.1464394824104059,True,4.0,4.0
fast_observer,4.0,1.0,1.85,True,-0.17828502358847323,True,4.0,4.0
fast_observer,4.0,1.0,1.9000000000000001,True,-0.2101305647665397,True,4.0,4.0
fast_observer,4.0,1.0,1.9500000000000002,True,-0.24197610594460628,True,4.0,4.0
fast_observer,4.0,1.0,2.0,True,-0.2738216471226733,True,4.0,4.0
fast_observer,4.0,1.0,2.05,True,-0.3056671883007394,True,4.0,4.0
fast_observer,4.0,1.0,2.1,True,-0.33751272947880684,True,4.0,4.0
fast_observer,4.0,1.0,2.1500000000000004,True,-0.36935827065687377,True,4.0,4.0
fast_observer,4.0,1.0,2.8,True,-0.7833503059717433,True,4.0,4.0
fast_observer,4.0,1.0,2.6500000000000004,True,-0.6878136824375422,True,4.0,4.0
fast_observer,4.0,1.0,2.7,True,-0.7196592236156092,True,4.0,4.0
fast_observer,4.0,1.0,2.75,True,-0.7515047647936755,True,4.0,4.0
fast_observer,4.0,1.0,2.8500000000000005,True,-0.8151958471498093,True,4.0,4.0
fast_observer,6.0,1.0,1.7000000000000002,True,-0.08274840005427266,True,6.0,6.0
fast_observer,6.0,1.0,3.5,True,-1.229187882464678,True,6.0,6.0
fast_observer,6.0,1.0,3.2,True,-1.0381146353962771,True,6.0,6.0
fast_observer,6.0,1.0,3.25,True,-1.0699601765743436,True,6.0,6.0
fast_observer,6.0,1.0,1.6,True,-0.019057317698138898,True,6.0,6.0
fast_observer,6.0,1.0,1.6500000000000001,True,-0.05090285887620517,True,6.0,6.0
fast_observer,6.0,1.0,3.45,True,-1.1973423412866118,True,6.0,6.0
fast_observer,6.0,1.0,3.4000000000000004,True,-1.165496800108545,True,6.0,6.0
fast_observer,6.0,1.0,3.3500000000000005,True,-1.1336512589304777,True,6.0,6.0
fast_observer,6.0,1.0,0.8,True,0.490471341150931,False,6.0,6.0
fast_observer,6.0,1.0,0.8500000000000001,True,0.45862579997286335,False,6.0,6.0
fast_observer,6.0,1.0,1.4500000000000002,True,0.07647930583606136,True,6.0,6.0
fast_observer,6.0,1.0,1.5,True,0.04463376465799554,True,6.0,6.0
fast_observer,6.0,1.0,1.55,True,0.012788223479928279,True,6.0,6.0
fast_observer,6.0,1.0,1.2000000000000002,True,0.23570701172639594,True,6.0,6.0
fast_observer,6.0,1.0,1.25,True,0.2038614705483293,True,6.0,6.0
fast_observer,6.0,1.0,1.3,True,0.17201592937026272,True,6.0,6.0
fast_observer,6.0,1.0,0.9,True,0.42678025879479725,False,6.0,6.0
fast_observer,6.0,1.0,2.8500000000000005,True,-0.8151958471498093,True,6.0,6.0
fast_observer,6.0,1.0,2.8,True,-0.7833503059717433,True,6.0,6.0
fast_observer,6.0,1.0,2.75,True,-0.7515047647936755,True,6.0,6.0
fast_observer,6.0,1.0,2.7,True,-0.7196592236156092,True,6.0,6.0
fast_observer,6.0,1.0,2.0,True,-0.2738216471226733,True,6.0,6.0
fast_observer,6.0,1.0,2.05,True,-0.3056671883007394,True,6.0,6.0
fast_observer,6.0,1.0,2.1,True,-0.33751272947880684,True,6.0,6.0
fast_observer,6.0,1.0,2.95,True,-0.8788869295059427,True,6.0,6.0
fast_observer,6.0,1.0,3.05,True,-0.9425780118620762,True,6.0,6.0
fast_observer,6.0,1.0,3.0,True,-0.9107324706840098,True,6.0,6.0
fast_observer,6.0,1.0,1.9500000000000002,True,-0.24197610594460628,True,6.0,6.0
fast_observer,6.0,1.0,1.9000000000000001,True,-0.2101305647665397,True,6.0,6.0
fast_observer,6.0,1.0,2.25,True,-0.43304935301300707,True,6.0,6.0
fast_observer,6.0,1.0,2.2,True,-0.40120381183494014,True,6.0,6.0
fast_observer,6.0,1.0,2.1500000000000004,True,-0.36935827065687377,True,6.0,6.0
fast_observer,6.0,1.0,1.8,True,-0.1464394824104059,True,6.0,6.0
fast_observer,6.0,1.0,1.85,True,-0.17828502358847323,True,6.0,6.0
fast_observer,6.0,1.0,1.75,True,-0.11459394123233876,True,6.0,6.0
fast_observer,6.0,1.0,3.1000000000000005,True,-0.9744235530401442,True,6.0,6.0
fast_observer,6.0,1.0,3.1500000000000004,True,-1.0062690942182102,True,6.0,6.0
fast_observer,6.0,1.0,3.3,True,-1.1018057177524105,True,6.0,6.0
fast_observer,6.0,1.0,1.4000000000000001,True,0.1083248470141293,True,6.0,6.0
fast_observer,6.0,1.0,1.35,True,0.1401703881921952,True,6.0,6.0
fast_observer,6.0,1.0,2.5,True,-0.592277058903341,True,6.0,6.0
fast_observer,6.0,1.0,2.45,True,-0.5604315177252749,True,6.0,6.0
fast_observer,6.0,1.0,2.4000000000000004,True,-0.5285859765472077,True,6.0,6.0
fast_observer,6.0,1.0,2.35,True,-0.496740435369141,True,6.0,6.0
fast_observer,6.0,1.0,2.3,True,-0.46489489419107394,True,6.0,6.0
fast_observer,6.0,1.0,2.55,True,-0.6241226000814079,True,6.0,6.0
fast_observer,6.0,1.0,2.6500000000000004,True,-0.6878136824375422,True,6.0,6.0
fast_observer,6.0,1.0,2.6,True,-0.6559681412594753,True,6.0,6.0
fast_observer,6.0,1.0,2.9000000000000004,True,-0.8470413883278757,True,6.0,6.0
fast_observer,6.0,1.0,1.05,True,0.3312436352605964,True,6.0,6.0
fast_observer,6.0,1.0,1.0,True,0.3630891764386636,False,6.0,6.0
fast_observer,6.0,1.0,1.1500000000000001,True,0.2675525529044631,True,6.0,6.0
fast_observer,6.0,1.0,1.1,True,0.2993980940825294,True,6.0,6.0
fast_observer,6.0,1.0,0.9500000000000001,True,0.39493471761673055,False,6.0,6.0
fast_observer,8.0,0.9999999999999992,3.0,True,-0.9107324706840099,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.05,True,-0.9425780118620765,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.2,True,-0.4012038118349404,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.25,True,-0.4330493530130074,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.1000000000000005,True,-0.9744235530401442,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.1500000000000004,True,-1.0062690942182104,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.2,True,-1.0381146353962774,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.25,True,-1.0699601765743438,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.3,True,-1.1018057177524108,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.3500000000000005,True,-1.1336512589304777,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.4000000000000004,True,-1.1654968001085453,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.45,True,-1.197342341286612,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,3.5,True,-1.229187882464678,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.9500000000000002,True,-0.24197610594460653,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.0,True,-0.27382164712267354,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.05,True,-0.30566718830073947,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.1,True,-0.337512729478807,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.1500000000000004,True,-0.3693582706568741,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.75,True,-0.7515047647936756,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.8500000000000005,True,-0.8151958471498095,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.9000000000000004,True,-0.8470413883278757,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.8,True,-0.7833503059717434,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.95,True,-0.8788869295059432,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.7,True,-0.7196592236156094,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.6500000000000004,True,-0.6878136824375425,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.6,True,-0.6559681412594757,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.55,True,-0.624122600081408,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.5,True,-0.5922770589033413,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.45,True,-0.560431517725275,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.4000000000000004,True,-0.5285859765472078,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.35,True,-0.49674043536914125,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,2.3,True,-0.46489489419107405,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.1,True,0.29939809408252915,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.0,True,0.3630891764386634,False,8.0,8.0
fast_observer,8.0,0.9999999999999992,0.9500000000000001,True,0.39493471761673044,False,8.0,8.0
fast_observer,8.0,0.9999999999999992,0.9,True,0.4267802587947969,False,8.0,8.0
fast_observer,8.0,0.9999999999999992,0.8500000000000001,True,0.4586257999728631,False,8.0,8.0
fast_observer,8.0,0.9999999999999992,0.8,True,0.4904713411509308,False,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.05,True,0.3312436352605962,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.9000000000000001,True,-0.21013056476653996,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.85,True,-0.17828502358847337,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.8,True,-0.14643948241040602,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.75,True,-0.11459394123233904,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.7000000000000002,True,-0.08274840005427284,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.6500000000000001,True,-0.050902858876205416,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.6,True,-0.019057317698139186,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.55,True,0.01278822347992804,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.5,True,0.04463376465799537,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.4500000000000002,True,0.0764793058360612,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.4000000000000001,True,0.10832484701412902,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.35,True,0.1401703881921951,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.3,True,0.17201592937026272,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.25,True,0.20386147054832915,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.2000000000000002,True,0.23570701172639552,True,8.0,8.0
fast_observer,8.0,0.9999999999999992,1.1500000000000001,True,0.267552552904463,True,8.0,8.0
fast_observer,10.0,0.9999999999999468,2.7,True,-0.7196592236156211,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.6500000000000004,True,-0.6878136824375548,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.75,True,-0.7515047647936879,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.8,True,-0.7833503059717544,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.8500000000000005,True,-0.8151958471498222,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.9000000000000004,True,-0.8470413883278883,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.95,True,-0.8788869295059549,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.0,True,-0.9107324706840229,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.05,True,-0.9425780118620892,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.1000000000000005,True,-0.974423553040156,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.1500000000000004,True,-1.0062690942182237,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.2,True,-1.0381146353962898,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.25,True,-1.0699601765743574,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.3,True,-1.1018057177524225,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.45,True,-1.197342341286624,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.5,True,-1.2291878824646911,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.3500000000000005,True,-1.1336512589304906,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,3.4000000000000004,True,-1.1654968001085564,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.9500000000000002,True,-0.24197610594461888,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.0,True,-0.27382164712268553,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.05,True,-0.3056671883007528,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.1,True,-0.3375127294788192,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.1500000000000004,True,-0.36935827065688653,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.2,True,-0.40120381183495235,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.25,True,-0.4330493530130192,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.3,True,-0.4648948941910865,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,2.35,True,-0.4967404353691528,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,0.8,True,0.49047134115091817,False,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,0.8500000000000001,True,0.4586257999728511,False,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,0.9,True,0.4267802587947848,False,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,0.9500000000000001,True,0.39493471761671745,False,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.0,True,0.36308917643865146,False,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.05,True,0.3312436352605842,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.1,True,0.2993980940825176,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.1500000000000001,True,0.26755255290445024,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.2000000000000002,True,0.23570701172638409,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.25,True,0.20386147054831694,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.3,True,0.1720159293702497,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.35,True,0.14017038819218366,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.4000000000000001,True,0.10832484701411582,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.4500000000000002,True,0.07647930583604973,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.5,True,0.044633764657982127,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.55,True,0.01278822347991527,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.6,True,-0.019057317698150708,True,10.0,9.999999999999979
fast_observer,10.0,0.9999999999999468,1.6500000000000001,True,-0.05090285887621814,True,10.0,9.999999999999979
