observer,auc,sigma,tau_r,delay,obs_window,v_min,collapsed,recovered,t_return
fast_observer,0.5,2.0,12.0,0.0,160.0,0.6404886938740342,False,True,69.5
fast_observer,0.5,2.3181818181818183,12.0,0.0,160.0,0.6546648913747573,False,True,69.55
fast_observer,0.5,2.6363636363636362,12.0,0.0,160.0,0.6677030557341693,False,True,69.65
fast_observer,0.5,2.9545454545454546,12.0,0.0,160.0,0.6797478757195975,False,True,69.7
fast_observer,0.5,3.2727272727272725,12.0,0.0,160.0,0.6909280411386655,False,True,69.8
fast_observer,0.5,3.590909090909091,12.0,0.0,160.0,0.7013390653420917,False,True,69.9
fast_observer,0.5,3.909090909090909,12.0,0.0,160.0,0.7110641478424536,False,True,70.0
fast_observer,0.5,4.227272727272727,12.0,0.0,160.0,0.7201769138367149,False,True,70.10000000000001
fast_observer,0.5,4.545454545454545,12.0,0.0,160.0,0.728737762193822,False,True,70.2
fast_observer,0.5,4.863636363636363,12.0,0.0,160.0,0.7367975894748049,False,True,70.35000000000001
fast_observer,0.5,5.181818181818182,12.0,0.0,160.0,0.7444005324300492,False,True,70.45
fast_observer,0.5,5.5,12.0,0.0,160.0,0.7515866179014429,False,True,70.60000000000001
fast_observer,0.5,5.818181818181818,12.0,0.0,160.0,0.7583917055544949,False,True,70.75
fast_observer,0.5,6.136363636363637,12.0,0.0,160.0,0.7648435030534403,False,True,70.9
fast_observer,0.5,6.454545454545454,12.0,0.0,160.0,0.7709720737834539,False,True,71.05
fast_observer,0.5,6.7727272727272725,12.0,0.0,160.0,0.7768007530533444,False,True,71.2
fast_observer,0.5,7.090909090909091,12.0,0.0,160.0,0.782351098383297,False,True,71.35000000000001
fast_observer,0.5,7.409090909090909,12.0,0.0,160.0,0.7876428911458676,False,True,71.5
fast_observer,0.5,7.7272727272727275,12.0,0.0,160.0,0.7926942133610768,False,True,71.65
fast_observer,0.5,8.045454545454545,12.0,0.0,160.0,0.7975215618178187,False,True,71.8
fast_observer,0.5,8.363636363636363,12.0,0.0,160.0,0.80213879833832,False,True,71.95
fast_observer,0.5,8.681818181818182,12.0,0.0,160.0,0.8065599703295511,False,True,72.05
fast_observer,0.5,9.0,12.0,0.0,160.0,0.8107967894197133,False,True,72.2
fast_observer,0.5,9.318181818181818,12.0,0.0,160.0,0.8148611452474781,False,True,72.3
fast_observer,0.5,9.636363636363637,12.0,0.0,160.0,0.8187629655899358,False,True,72.45
fast_observer,0.5,9.954545454545453,12.0,0.0,160.0,0.8225114182199484,False,True,72.55
fast_observer,0.5,10.272727272727273,12.0,0.0,160.0,0.8261157074294965,False,True,72.60000000000001
fast_observer,0.5,10.59090909090909,12.0,0.0,160.0,0.8295838721278992,False,True,72.7
fast_observer,0.5,10.909090909090908,12.0,0.0,160.0,0.8329233972264092,False,True,72.8
fast_observer,0.5,11.227272727272727,12.0,0.0,160.0,0.8361410814212397,False,True,72.85000000000001
fast_observer,0.5,11.545454545454545,12.0,0.0,160.0,0.8392433139411676,False,True,73.10000000000001
fast_observer,0.5,11.863636363636363,12.0,0.0,160.0,0.8422363502543391,False,True,73.75
fast_observer,0.5,12.181818181818182,12.0,0.0,160.0,0.8451258448770359,False,True,74.4
fast_observer,0.5,12.5,12.0,0.0,160.0,0.8479165753359564,False,True,75.05
fast_observer,0.5,12.818181818181818,12.0,0.0,160.0,0.8506137715684815,False,True,75.65
fast_observer,0.5,13.136363636363637,12.0,0.0,160.0,0.8532218974281158,False,True,76.3
fast_observer,0.5,13.454545454545455,12.0,0.0,160.0,0.8557451473772899,False,True,76.95
fast_observer,0.5,13.772727272727273,12.0,0.0,160.0,0.8581875639820628,False,True,77.55000000000001
fast_observer,0.5,14.09090909090909,12.0,0.0,160.0,0.8605530207120516,False,True,78.2
fast_observer,0.5,14.409090909090908,12.0,0.0,160.0,0.8628446899210427,False,True,78.85000000000001
fast_observer,0.5,14.727272727272727,12.0,0.0,160.0,0.8650662433851417,False,True,79.5
fast_observer,0.5,15.045454545454545,12.0,0.0,160.0,0.8672207402632208,False,True,80.10000000000001
fast_observer,0.5,15.363636363636363,12.0,0.0,160.0,0.869310891428998,False,True,80.75
fast_observer,0.5,15.681818181818182,12.0,0.0,160.0,0.8713396275426087,False,True,81.4
fast_observer,0.5,16.0,12.0,0.0,160.0,0.8733095872250031,False,True,82.05000000000001
fast_observer,0.625,2.0,12.0,0.0,160.0,0.5506108673425425,False,True,72.2
fast_observer,0.625,2.3181818181818183,12.0,0.0,160.0,0.5683311142184473,False,True,72.25
fast_observer,0.625,2.6363636363636362,12.0,0.0,160.0,0.5846288196677125,False,True,72.3
fast_observer,0.625,2.9545454545454546,12.0,0.0,160.0,0.5996848446494967,False,True,72.4
fast_observer,0.625,3.2727272727272725,12.0,0.0,160.0,0.6136600514233312,False,True,72.45
fast_observer,0.625,3.590909090909091,12.0,0.0,160.0,0.6266738316776147,False,True,72.55
fast_observer,0.625,3.909090909090909,12.0,0.0,160.0,0.6388301848030675,False,True,72.65
fast_observer,0.625,4.227272727272727,12.0,0.0,160.0,0.6502211422958932,False,True,72.75
fast_observer,0.625,4.545454545454545,12.0,0.0,160.0,0.6609222027422774,False,True,72.9
fast_observer,0.625,4.863636363636363,12.0,0.0,160.0,0.6709969868435058,False,True,73.0
fast_observer,0.625,5.181818181818182,12.0,0.0,160.0,0.6805006655375615,False,True,73.15
fast_observer,0.625,5.5,12.0,0.0,160.0,0.6894832723768038,False,True,73.3
fast_observer,0.625,5.818181818181818,12.0,0.0,160.0,0.697989631943118,False,True,73.45
fast_observer,0.625,6.136363636363637,12.0,0.0,160.0,0.7060543788168006,False,True,73.60000000000001
fast_observer,0.625,6.454545454545454,12.0,0.0,160.0,0.7137150922293175,False,True,73.75
fast_observer,0.625,6.7727272727272725,12.0,0.0,160.0,0.7210009413166805,False,True,73.9
fast_observer,0.625,7.090909090909091,12.0,0.0,160.0,0.7279388729791221,False,True,74.10000000000001
fast_observer,0.625,7.409090909090909,12.0,0.0,160.0,0.7345536139323346,False,True,74.25
fast_observer,0.625,7.7272727272727275,12.0,0.0,160.0,0.740867766701345,False,True,74.45
fast_observer,0.625,8.045454545454545,12.0,0.0,160.0,0.7469019522722748,False,True,74.60000000000001
fast_observer,0.625,8.363636363636363,12.0,0.0,160.0,0.7526734979229004,False,True,74.8
fast_observer,0.625,8.681818181818182,12.0,0.0,160.0,0.7581999629119385,False,True,74.95
fast_observer,0.625,9.0,12.0,0.0,160.0,0.7634959867746415,False,True,75.15
fast_observer,0.625,9.318181818181818,12.0,0.0,160.0,0.768576431559347,False,True,75.3
fast_observer,0.625,9.636363636363637,12.0,0.0,160.0,0.7734537069874197,False,True,75.5
fast_observer,0.625,9.954545454545453,12.0,0.0,160.0,0.7781392727749351,False,True,75.65
fast_observer,0.625,10.272727272727273,12.0,0.0,160.0,0.7826446342868701,False,True,75.8
fast_observer,0.625,10.59090909090909,12.0,0.0,160.0,0.786979840159874,False,True,76.0
fast_observer,0.625,10.909090909090908,12.0,0.0,160.0,0.7911542465330115,False,True,76.15
fast_observer,0.625,11.227272727272727,12.0,0.0,160.0,0.7951763517765494,False,True,76.25
fast_observer,0.625,11.545454545454545,12.0,0.0,160.0,0.7990541424264586,False,True,76.4
fast_observer,0.625,11.863636363636363,12.0,0.0,160.0,0.8027954378179227,False,True,76.55
fast_observer,0.625,12.181818181818182,12.0,0.0,160.0,0.8064073060962943,False,True,76.65
fast_observer,0.625,12.5,12.0,0.0,160.0,0.8098957191699445,False,True,76.80000000000001
fast_observer,0.625,12.818181818181818,12.0,0.0,160.0,0.8132672144606006,False,True,76.9
fast_observer,0.625,13.136363636363637,12.0,0.0,160.0,0.8165273717851447,False,True,77.0
fast_observer,0.625,13.454545454545455,12.0,0.0,160.0,0.8196814342216123,False,True,77.10000000000001
fast_observer,0.625,13.772727272727273,12.0,0.0,160.0,0.8227344549775778,False,True,77.55000000000001
fast_observer,0.625,14.09090909090909,12.0,0.0,160.0,0.8256912758900627,False,True,78.2
fast_observer,0.625,14.409090909090908,12.0,0.0,160.0,0.8285558624013035,False,True,78.85000000000001
fast_observer,0.625,14.727272727272727,12.0,0.0,160.0,0.831332804231427,False,True,79.5
fast_observer,0.625,15.045454545454545,12.0,0.0,160.0,0.8340259253290251,False,True,80.10000000000001
fast_observer,0.625,15.363636363636363,12.0,0.0,160.0,0.8366386142862462,False,True,80.75
fast_observer,0.625,15.681818181818182,12.0,0.0,160.0,0.8391745344282606,False,True,81.4
fast_observer,0.625,16.0,12.0,0.0,160.0,0.8416369840312545,False,True,82.05000000000001
fast_observer,0.75,2.0,12.0,0.0,160.0,0.4607330408110509,False,True,74.35000000000001
fast_observer,0.75,2.3181818181818183,12.0,0.0,160.0,0.48199733706213593,False,True,74.45
fast_observer,0.75,2.6363636363636362,12.0,0.0,160.0,0.5015545836012543,False,True,74.5
fast_observer,0.75,2.9545454545454546,12.0,0.0,160.0,0.5196218135793965,False,True,74.55
fast_observer,0.75,3.2727272727272725,12.0,0.0,160.0,0.5363920617079967,False,True,74.65
fast_observer,0.75,3.590909090909091,12.0,0.0,160.0,0.5520085980131377,False,True,74.75
fast_observer,0.75,3.909090909090909,12.0,0.0,160.0,0.5665962217636812,False,True,74.85000000000001
fast_observer,0.75,4.227272727272727,12.0,0.0,160.0,0.580265370755071,False,True,74.95
fast_observer,0.75,4.545454545454545,12.0,0.0,160.0,0.5931066432907328,False,True,75.05
fast_observer,0.75,4.863636363636363,12.0,0.0,160.0,0.6051963842122077,False,True,75.2
fast_observer,0.75,5.181818181818182,12.0,0.0,160.0,0.6166007986450738,False,True,75.3
fast_observer,0.75,5.5,12.0,0.0,160.0,0.627379926852165,False,True,75.45
fast_observer,0.75,5.818181818181818,12.0,0.0,160.0,0.6375875583317422,False,True,75.60000000000001
fast_observer,0.75,6.136363636363637,12.0,0.0,160.0,0.6472652545801599,False,True,75.75
fast_observer,0.75,6.454545454545454,12.0,0.0,160.0,0.6564581106751806,False,True,75.95
fast_observer,0.75,6.7727272727272725,12.0,0.0,160.0,0.6652011295800163,False,True,76.10000000000001
fast_observer,0.75,7.090909090909091,12.0,0.0,160.0,0.6735266475749453,False,True,76.3
fast_observer,0.75,7.409090909090909,12.0,0.0,160.0,0.6814643367188016,False,True,76.5
fast_observer,0.75,7.7272727272727275,12.0,0.0,160.0,0.6890413200416136,False,True,76.65
fast_observer,0.75,8.045454545454545,12.0,0.0,160.0,0.6962823427267298,False,True,76.85000000000001
fast_observer,0.75,8.363636363636363,12.0,0.0,160.0,0.7032081975074808,False,True,77.05000000000001
fast_observer,0.75,8.681818181818182,12.0,0.0,160.0,0.7098399554943264,False,True,77.25
fast_observer,0.75,9.0,12.0,0.0,160.0,0.7161951841295695,False,True,77.45
fast_observer,0.75,9.318181818181818,12.0,0.0,160.0,0.7222917178712163,False,True,77.65
fast_observer,0.75,9.636363636363637,12.0,0.0,160.0,0.7281444483849041,False,True,77.85000000000001
fast_observer,0.75,9.954545454545453,12.0,0.0,160.0,0.733767127329922,False,True,78.05000000000001
fast_observer,0.75,10.272727272727273,12.0,0.0,160.0,0.7391735611442447,False,True,78.25
fast_observer,0.75,10.59090909090909,12.0,0.0,160.0,0.7443758081918496,False,True,78.45
fast_observer,0.75,10.909090909090908,12.0,0.0,160.0,0.7493850958396128,False,True,78.65
fast_observer,0.75,11.227272727272727,12.0,0.0,160.0,0.7542116221318599,False,True,78.85000000000001
fast_observer,0.75,11.545454545454545,12.0,0.0,160.0,0.7588649709117506,False,True,79.0
fast_observer,0.75,11.863636363636363,12.0,0.0,160.0,0.7633545253815079,False,True,79.2
fast_observer,0.75,12.181818181818182,12.0,0.0,160.0,0.7676887673155531,False,True,79.35000000000001
fast_observer,0.75,12.5,12.0,0.0,160.0,0.771874863003934,False,True,79.55000000000001
fast_observer,0.75,12.818181818181818,12.0,0.0,160.0,0.7759206573527219,False,True,79.7
fast_observer,0.75,13.136363636363637,12.0,0.0,160.0,0.7798328461421733,False,True,79.85000000000001
fast_observer,0.75,13.454545454545455,12.0,0.0,160.0,0.7836177210659346,False,True,80.05000000000001
fast_observer,0.75,13.772727272727273,12.0,0.0,160.0,0.7872813459730932,False,True,80.2
fast_observer,0.75,14.09090909090909,12.0,0.0,160.0,0.7908295310680764,False,True,80.35000000000001
fast_observer,0.75,14.409090909090908,12.0,0.0,160.0,0.794267034881564,False,True,80.45
fast_observer,0.75,14.727272727272727,12.0,0.0,160.0,0.7975993650777125,False,True,80.60000000000001
fast_observer,0.75,15.045454545454545,12.0,0.0,160.0,0.8008311103948302,False,True,80.75
fast_observer,0.75,15.363636363636363,12.0,0.0,160.0,0.8039663371434957,False,True,80.85000000000001
fast_observer,0.75,15.681818181818182,12.0,0.0,160.0,0.8070094413139131,False,True,81.4
fast_observer,0.75,16.0,12.0,0.0,160.0,0.8099643808375051,False,True,82.05000000000001
fast_observer,0.875,2.0,12.0,0.0,160.0,0.37085521427956,False,True,76.2
fast_observer,0.875,2.3181818181818183,12.0,0.0,160.0,0.39566355990582525,False,True,76.25
fast_observer,0.875,2.6363636363636362,12.0,0.0,160.0,0.4184803475347969,False,True,76.35000000000001
fast_observer,0.875,2.9545454545454546,12.0,0.0,160.0,0.43955878250929586,False,True,76.4
fast_observer,0.875,3.2727272727272725,12.0,0.0,160.0,0.4591240719926633,False,True,76.5
fast_observer,0.875,3.590909090909091,12.0,0.0,160.0,0.47734336434866087,False,True,76.60000000000001
fast_observer,0.875,3.909090909090909,12.0,0.0,160.0,0.4943622587242945,False,True,76.7
fast_observer,0.875,4.227272727272727,12.0,0.0,160.0,0.5103095992142503,False,True,76.80000000000001
fast_observer,0.875,4.545454545454545,12.0,0.0,160.0,0.5252910838391882,False,True,76.9
fast_observer,0.875,4.863636363636363,12.0,0.0,160.0,0.5393957815809096,False,True,77.05000000000001
fast_observer,0.875,5.181818181818182,12.0,0.0,160.0,0.5527009317525857,False,True,77.15
fast_observer,0.875,5.5,12.0,0.0,160.0,0.5652765813275256,False,True,77.30000000000001
fast_observer,0.875,5.818181818181818,12.0,0.0,160.0,0.577185484720366,False,True,77.45
fast_observer,0.875,6.136363636363637,12.0,0.0,160.0,0.5884761303435205,False,True,77.60000000000001
fast_observer,0.875,6.454545454545454,12.0,0.0,160.0,0.5992011291210445,False,True,77.80000000000001
fast_observer,0.875,6.7727272727272725,12.0,0.0,160.0,0.6094013178433528,False,True,77.95
fast_observer,0.875,7.090909090909091,12.0,0.0,160.0,0.6191144221707695,False,True,78.15
fast_observer,0.875,7.409090909090909,12.0,0.0,160.0,0.6283750595052693,False,True,78.35000000000001
fast_observer,0.875,7.7272727272727275,12.0,0.0,160.0,0.6372148733818824,False,True,78.55000000000001
fast_observer,0.875,8.045454545454545,12.0,0.0,160.0,0.645662733181184,False,True,78.75
fast_observer,0.875,8.363636363636363,12.0,0.0,160.0,0.6537428970920606,False,True,78.95
fast_observer,0.875,8.681818181818182,12.0,0.0,160.0,0.6614799480767141,False,True,79.15
fast_observer,0.875,9.0,12.0,0.0,160.0,0.6688943814844974,False,True,79.35000000000001
fast_observer,0.875,9.318181818181818,12.0,0.0,160.0,0.676007004183086,False,True,79.55000000000001
fast_observer,0.875,9.636363636363637,12.0,0.0,160.0,0.6828351897823874,False,True,79.80000000000001
fast_observer,0.875,9.954545454545453,12.0,0.0,160.0,0.6893949818849091,False,True,80.0
fast_observer,0.875,10.272727272727273,12.0,0.0,160.0,0.6957024880016185,False,True,80.25
fast_observer,0.875,10.59090909090909,12.0,0.0,160.0,0.7017717762238243,False,True,80.45
fast_observer,0.875,10.909090909090908,12.0,0.0,160.0,0.7076159451462161,False,True,80.65
fast_observer,0.875,11.227272727272727,12.0,0.0,160.0,0.7132468924871702,False,True,80.9
fast_observer,0.875,11.545454545454545,12.0,0.0,160.0,0.7186757993970436,False,True,81.10000000000001
fast_observer,0.875,11.863636363636363,12.0,0.0,160.0,0.723913612945093,False,True,81.30000000000001
fast_observer,0.875,12.181818181818182,12.0,0.0,160.0,0.7289702285348117,False,True,81.5
fast_observer,0.875,12.5,12.0,0.0,160.0,0.7338540068379228,False,True,81.75
fast_observer,0.875,12.818181818181818,12.0,0.0,160.0,0.7385741002448427,False,True,81.95
fast_observer,0.875,13.136363636363637,12.0,0.0,160.0,0.7431383204992028,False,True,82.15
fast_observer,0.875,13.454545454545455,12.0,0.0,160.0,0.7475540079102575,False,True,82.35000000000001
fast_observer,0.875,13.772727272727273,12.0,0.0,160.0,0.7518282369686085,False,True,82.55000000000001
fast_observer,0.875,14.09090909090909,12.0,0.0,160.0,0.7559677862460881,False,True,82.7
fast_observer,0.875,14.409090909090908,12.0,0.0,160.0,0.7599782073618252,False,True,82.9
fast_observer,0.875,14.727272727272727,12.0,0.0,160.0,0.763865925923998,False,True,83.10000000000001
fast_observer,0.875,15.045454545454545,12.0,0.0,160.0,0.7676362954606349,False,True,83.25
fast_observer,0.875,15.363636363636363,12.0,0.0,160.0,0.7712940600007454,False,True,83.45
fast_observer,0.875,15.681818181818182,12.0,0.0,160.0,0.7748443481995659,False,True,83.60000000000001
fast_observer,0.875,16.0,12.0,0.0,160.0,0.7782917776437552,False,True,83.75
fast_observer,1.0,2.0,12.0,0.0,160.0,0.2809773877480681,True,True,77.80000000000001
fast_observer,1.0,2.3181818181818183,12.0,0.0,160.0,0.30932978274951534,True,True,77.85000000000001
fast_observer,1.0,2.6363636363636362,12.0,0.0,160.0,0.3354061114683393,True,True,77.95
fast_observer,1.0,2.9545454545454546,12.0,0.0,160.0,0.3594957514391947,False,True,78.0
fast_observer,1.0,3.2727272727272725,12.0,0.0,160.0,0.3818560822773297,False,True,78.10000000000001
fast_observer,1.0,3.590909090909091,12.0,0.0,160.0,0.40267813068418307,False,True,78.2
fast_observer,1.0,3.909090909090909,12.0,0.0,160.0,0.4221282956849077,False,True,78.30000000000001
fast_observer,1.0,4.227272727272727,12.0,0.0,160.0,0.4403538276734283,False,True,78.4
fast_observer,1.0,4.545454545454545,12.0,0.0,160.0,0.457475524387644,False,True,78.5
fast_observer,1.0,4.863636363636363,12.0,0.0,160.0,0.4735951789496106,False,True,78.65
fast_observer,1.0,5.181818181818182,12.0,0.0,160.0,0.48880106486009767,False,True,78.75
fast_observer,1.0,5.5,12.0,0.0,160.0,0.5031732358028863,False,True,78.9
fast_observer,1.0,5.818181818181818,12.0,0.0,160.0,0.5167834111089891,False,True,79.05000000000001
fast_observer,1.0,6.136363636363637,12.0,0.0,160.0,0.5296870061068807,False,True,79.2
fast_observer,1.0,6.454545454545454,12.0,0.0,160.0,0.5419441475669075,False,True,79.4
fast_observer,1.0,6.7727272727272725,12.0,0.0,160.0,0.5536015061066899,False,True,79.55000000000001
fast_observer,1.0,7.090909090909091,12.0,0.0,160.0,0.5647021967665941,False,True,79.75
fast_observer,1.0,7.409090909090909,12.0,0.0,160.0,0.5752857822917353,False,True,79.95
fast_observer,1.0,7.7272727272727275,12.0,0.0,160.0,0.5853884267221515,False,True,80.15
fast_observer,1.0,8.045454545454545,12.0,0.0,160.0,0.5950431236356404,False,True,80.35000000000001
fast_observer,1.0,8.363636363636363,12.0,0.0,160.0,0.6042775966766405,False,True,80.55000000000001
fast_observer,1.0,8.681818181818182,12.0,0.0,160.0,0.6131199406591012,False,True,80.75
fast_observer,1.0,9.0,12.0,0.0,160.0,0.6215935788394256,False,True,81.0
fast_observer,1.0,9.318181818181818,12.0,0.0,160.0,0.6297222904949551,False,True,81.2
fast_observer,1.0,9.636363636363637,12.0,0.0,160.0,0.6375259311798724,False,True,81.45
fast_observer,1.0,9.954545454545453,12.0,0.0,160.0,0.645022836439897,False,True,81.65
fast_observer,1.0,10.272727272727273,12.0,0.0,160.0,0.6522314148589928,False,True,81.9
fast_observer,1.0,10.59090909090909,12.0,0.0,160.0,0.6591677442557993,False,True,82.15
fast_observer,1.0,10.909090909090908,12.0,0.0,160.0,0.6658467944528168,False,True,82.35000000000001
fast_observer,1.0,11.227272727272727,12.0,0.0,160.0,0.6722821628424805,False,True,82.60000000000001
fast_observer,1.0,11.545454545454545,12.0,0.0,160.0,0.6784866278823347,False,True,82.85000000000001
fast_observer,1.0,11.863636363636363,12.0,0.0,160.0,0.6844727005086776,False,True,83.10000000000001
fast_observer,1.0,12.181818181818182,12.0,0.0,160.0,0.6902516897540711,False,True,83.30000000000001
fast_observer,1.0,12.5,12.0,0.0,160.0,0.6958331506719122,False,True,83.55000000000001
fast_observer,1.0,12.818181818181818,12.0,0.0,160.0,0.7012275431369622,False,True,83.80000000000001
fast_observer,1.0,13.136363636363637,12.0,0.0,160.0,0.7064437948562317,False,True,84.0
fast_observer,1.0,13.454545454545455,12.0,0.0,160.0,0.7114902947545797,False,True,84.25
fast_observer,1.0,13.772727272727273,12.0,0.0,160.0,0.7163751279641241,False,True,84.45
fast_observer,1.0,14.09090909090909,12.0,0.0,160.0,0.7211060414241013,False,True,84.65
fast_observer,1.0,14.409090909090908,12.0,0.0,160.0,0.7256893798420856,False,True,84.9
fast_observer,1.0,14.727272727272727,12.0,0.0,160.0,0.7301324867702833,False,True,85.10000000000001
fast_observer,1.0,15.045454545454545,12.0,0.0,160.0,0.7344414805264396,False,True,85.30000000000001
fast_observer,1.0,15.363636363636363,12.0,0.0,160.0,0.7386217828579944,False,True,85.5
fast_observer,1.0,15.681818181818182,12.0,0.0,160.0,0.7426792550852184,False,True,85.75
fast_observer,1.0,16.0,12.0,0.0,160.0,0.7466191744500069,False,True,85.95
fast_observer,1.125,2.0,12.0,0.0,160.0,0.19109956121657715,True,True,79.25
fast_observer,1.125,2.3181818181818183,12.0,0.0,160.0,0.2229960055932047,True,True,79.30000000000001
fast_observer,1.125,2.6363636363636362,12.0,0.0,160.0,0.2523318754018819,True,True,79.35000000000001
fast_observer,1.125,2.9545454545454546,12.0,0.0,160.0,0.27943272036909467,True,True,79.4
fast_observer,1.125,3.2727272727272725,12.0,0.0,160.0,0.3045880925619957,True,True,79.5
fast_observer,1.125,3.590909090909091,12.0,0.0,160.0,0.3280128970197065,True,True,79.60000000000001
fast_observer,1.125,3.909090909090909,12.0,0.0,160.0,0.3498943326455217,True,True,79.7
fast_observer,1.125,4.227272727272727,12.0,0.0,160.0,0.3703980561326072,False,True,79.80000000000001
fast_observer,1.125,4.545454545454545,12.0,0.0,160.0,0.3896599649360992,False,True,79.9
fast_observer,1.125,4.863636363636363,12.0,0.0,160.0,0.40779457631831134,False,True,80.05000000000001
fast_observer,1.125,5.181818181818182,12.0,0.0,160.0,0.42490119796761056,False,True,80.2
fast_observer,1.125,5.5,12.0,0.0,160.0,0.44106989027824683,False,True,80.30000000000001
fast_observer,1.125,5.818181818181818,12.0,0.0,160.0,0.45638133749761334,False,True,80.45
fast_observer,1.125,6.136363636363637,12.0,0.0,160.0,0.4708978818702406,False,True,80.65
fast_observer,1.125,6.454545454545454,12.0,0.0,160.0,0.4846871660127707,False,True,80.80000000000001
fast_observer,1.125,6.7727272727272725,12.0,0.0,160.0,0.49780169437002575,False,True,80.95
fast_observer,1.125,7.090909090909091,12.0,0.0,160.0,0.5102899713624184,False,True,81.15
fast_observer,1.125,7.409090909090909,12.0,0.0,160.0,0.5221965050782023,False,True,81.35000000000001
fast_observer,1.125,7.7272727272727275,12.0,0.0,160.0,0.5335619800624203,False,True,81.55000000000001
fast_observer,1.125,8.045454545454545,12.0,0.0,160.0,0.5444235140900945,False,True,81.75
fast_observer,1.125,8.363636363636363,12.0,0.0,160.0,0.5548122962612205,False,True,81.95
fast_observer,1.125,8.681818181818182,12.0,0.0,160.0,0.5647599332414892,False,True,82.2
fast_observer,1.125,9.0,12.0,0.0,160.0,0.5742927761943538,False,True,82.4
fast_observer,1.125,9.318181818181818,12.0,0.0,160.0,0.5834375768068243,False,True,82.65
fast_observer,1.125,9.636363636363637,12.0,0.0,160.0,0.5922166725773554,False,True,82.9
fast_observer,1.125,9.954545454545453,12.0,0.0,160.0,0.600650690994884,False,True,83.10000000000001
fast_observer,1.125,10.272727272727273,12.0,0.0,160.0,0.6087603417163672,False,True,83.35000000000001
fast_observer,1.125,10.59090909090909,12.0,0.0,160.0,0.6165637122877735,False,True,83.60000000000001
fast_observer,1.125,10.909090909090908,12.0,0.0,160.0,0.6240776437594193,False,True,83.85000000000001
fast_observer,1.125,11.227272727272727,12.0,0.0,160.0,0.6313174331977898,False,True,84.10000000000001
fast_observer,1.125,11.545454545454545,12.0,0.0,160.0,0.6382974563676268,False,True,84.35000000000001
fast_observer,1.125,11.863636363636363,12.0,0.0,160.0,0.6450317880722616,False,True,84.60000000000001
fast_observer,1.125,12.181818181818182,12.0,0.0,160.0,0.65153315097333,False,True,84.85000000000001
fast_observer,1.125,12.5,12.0,0.0,160.0,0.6578122945059006,False,True,85.10000000000001
fast_observer,1.125,12.818181818181818,12.0,0.0,160.0,0.6638809860290825,False,True,85.35000000000001
fast_observer,1.125,13.136363636363637,12.0,0.0,160.0,0.6697492692132611,False,True,85.60000000000001
fast_observer,1.125,13.454545454545455,12.0,0.0,160.0,0.6754265815989023,False,True,85.85000000000001
fast_observer,1.125,13.772727272727273,12.0,0.0,160.0,0.6809220189596391,False,True,86.10000000000001
fast_observer,1.125,14.09090909090909,12.0,0.0,160.0,0.6862442966021147,False,True,86.35000000000001
fast_observer,1.125,14.409090909090908,12.0,0.0,160.0,0.6914005523223461,False,True,86.60000000000001
fast_observer,1.125,14.727272727272727,12.0,0.0,160.0,0.6963990476165688,False,True,86.80000000000001
fast_observer,1.125,15.045454545454545,12.0,0.0,160.0,0.701246665592245,False,True,87.05000000000001
fast_observer,1.125,15.363636363636363,12.0,0.0,160.0,0.7059495057152436,False,True,87.30000000000001
fast_observer,1.125,15.681818181818182,12.0,0.0,160.0,0.7105141619708698,False,True,87.5
fast_observer,1.125,16.0,12.0,0.0,160.0,0.7149465712562572,False,True,87.75
fast_observer,1.25,2.0,12.0,0.0,160.0,0.10122173468508557,True,True,80.5
fast_observer,1.25,2.3181818181818183,12.0,0.0,160.0,0.13666222843689393,True,True,80.55000000000001
fast_observer,1.25,2.6363636363636362,12.0,0.0,160.0,0.1692576393354238,True,True,80.60000000000001
fast_observer,1.25,2.9545454545454546,12.0,0.0,160.0,0.19936968929899448,True,True,80.7
fast_observer,1.25,3.2727272727272725,12.0,0.0,160.0,0.22732010284666176,True,True,80.75
fast_observer,1.25,3.590909090909091,12.0,0.0,160.0,0.25334766335522957,True,True,80.85000000000001
fast_observer,1.25,3.909090909090909,12.0,0.0,160.0,0.2776603696061354,True,True,80.95
fast_observer,1.25,4.227272727272727,12.0,0.0,160.0,0.3004422845917858,True,True,81.05000000000001
fast_observer,1.25,4.545454545454545,12.0,0.0,160.0,0.3218444054845547,True,True,81.2
fast_observer,1.25,4.863636363636363,12.0,0.0,160.0,0.34199397368701234,True,True,81.30000000000001
fast_observer,1.25,5.181818181818182,12.0,0.0,160.0,0.36100133107512233,False,True,81.45
fast_observer,1.25,5.5,12.0,0.0,160.0,0.3789665447536081,False,True,81.60000000000001
fast_observer,1.25,5.818181818181818,12.0,0.0,160.0,0.39597926388623716,False,True,81.75
fast_observer,1.25,6.136363636363637,12.0,0.0,160.0,0.4121087576336003,False,True,81.9
fast_observer,1.25,6.454545454545454,12.0,0.0,160.0,0.4274301844586345,False,True,82.05000000000001
fast_observer,1.25,6.7727272727272725,12.0,0.0,160.0,0.44200188263336104,False,True,82.25
fast_observer,1.25,7.090909090909091,12.0,0.0,160.0,0.4558777459582428,False,True,82.4
fast_observer,1.25,7.409090909090909,12.0,0.0,160.0,0.46910722786466963,False,True,82.60000000000001
fast_observer,1.25,7.7272727272727275,12.0,0.0,160.0,0.4817355334026889,False,True,82.80000000000001
fast_observer,1.25,8.045454545454545,12.0,0.0,160.0,0.49380390454454914,False,True,83.0
