observer,auc,sigma,tau_r,delay,obs_window,v_min,collapsed,recovered,t_return
slow_observer,2.3559322033898304,5.0508474576271185,30.0,4.0,160.0,-0.6879730795071833,True,True,149.20000000000002
slow_observer,2.3559322033898304,5.220338983050848,30.0,4.0,160.0,-0.6733492822204694,True,True,149.25
slow_observer,2.3559322033898304,5.389830508474576,30.0,4.0,160.0,-0.6590009129374946,True,True,149.25
slow_observer,2.3559322033898304,5.5593220338983045,30.0,4.0,160.0,-0.6449120171839774,True,True,149.3
slow_observer,2.3559322033898304,5.728813559322034,30.0,4.0,160.0,-0.6310815496136609,True,True,149.35
slow_observer,2.3559322033898304,5.898305084745763,30.0,4.0,160.0,-0.6174965482769589,True,True,149.35
slow_observer,2.3559322033898304,6.067796610169491,30.0,4.0,160.0,-0.6041466307171138,True,True,149.4
slow_observer,2.3559322033898304,6.23728813559322,30.0,4.0,160.0,-0.591035017401349,True,True,149.45000000000002
slow_observer,2.3559322033898304,6.406779661016949,30.0,4.0,160.0,-0.5781454861741034,True,True,149.45000000000002
slow_observer,2.3559322033898304,6.576271186440678,30.0,4.0,160.0,-0.5654725227884331,True,True,149.5
slow_observer,2.3559322033898304,6.745762711864407,30.0,4.0,160.0,-0.5530106264241682,True,True,149.55
slow_observer,2.3559322033898304,6.915254237288135,30.0,4.0,160.0,-0.5407542848893125,True,True,149.6
slow_observer,2.3559322033898304,7.084745762711864,30.0,4.0,160.0,-0.5286983771216128,True,True,149.6
slow_observer,2.3559322033898304,7.254237288135593,30.0,4.0,160.0,-0.5168372452087914,True,True,149.65
slow_observer,2.3559322033898304,7.423728813559322,30.0,4.0,160.0,-0.5051645229481034,True,True,149.70000000000002
slow_observer,2.3559322033898304,7.59322033898305,30.0,4.0,160.0,-0.4936761437751876,True,True,149.75
slow_observer,2.3559322033898304,7.762711864406779,30.0,4.0,160.0,-0.48236720106842906,True,True,149.8
slow_observer,2.3559322033898304,7.932203389830509,30.0,4.0,160.0,-0.4712324553165904,True,True,149.85
slow_observer,2.3559322033898304,8.101694915254237,30.0,4.0,160.0,-0.46026713809190306,True,True,149.9
slow_observer,2.3559322033898304,8.271186440677965,30.0,4.0,160.0,-0.44946663292407324,True,True,149.9
slow_observer,2.3559322033898304,8.440677966101696,30.0,4.0,160.0,-0.43882647673017483,True,True,149.95000000000002
